second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,25.778650000000003,0,0,0.000,false
2,0,26.6424,0,0,0.000,false
3,0,30.049263157894742,0,0,0.000,false
4,0,27.293049999999997,0,0,0.000,false
5,0,28.25074999999999,0,0,0.000,false
6,0,25.38079999999998,0,0,0.000,false
7,0,20.50130000000001,0,0,0.000,false
8,0,16.529578947368414,0,0,0.000,false
9,0,19.167950000000022,0,0,0.000,false
10,0,20.148900000000005,0,0,0.000,false
11,0,14.237199999999994,0,0,0.000,false
12,0,16.56869999999997,0,0,0.000,false
13,0,18.22089473684211,0,0,0.000,false
14,0,15.924800000000028,0,0,0.000,false
15,0,13.685499999999973,0,0,0.000,false
16,0,16.846157894736816,0,0,0.000,false
17,0,15.678400000000002,0,0,0.000,false
18,0,17.61575000000004,0,0,0.000,false
19,0,15.31205,0,0,0.000,false
20,0,15.258473684210529,0,0,0.000,false
21,0,16.043190476190478,0,0,0.000,false
22,0,20.339315789473705,0,0,0.000,false
23,0,15.801449999999928,0,0,0.000,false
24,0,15.38940000000002,0,0,0.000,false
25,0,15.766400000000049,0,0,0.000,false
26,0,19.48463157894736,0,0,0.000,false
27,0,16.37019999999998,0,0,0.000,false
28,0,19.097549999999952,0,0,0.000,false
29,0,16.064550000000022,0,0,0.000,false
30,0,18.61057894736848,0,0,0.000,false
1,1,12.648200000000001,0,0,0.000,false
2,1,13.160105263157895,0,0,0.000,false
3,1,16.502299999999998,0,0,0.000,false
4,1,18.229850000000003,0,0,0.000,false
5,1,19.753449999999994,0,0,0.000,false
6,1,15.954052631578941,0,0,0.000,false
7,1,16.9586,0,0,0.000,false
8,1,16.920500000000004,0,0,0.000,false
9,1,12.656350000000005,0,0,0.000,false
10,1,16.92778947368421,0,0,0.000,false
11,1,16.355249999999998,0,0,0.000,false
12,1,17.10369999999999,0,0,0.000,false
13,1,17.51075000000002,0,0,0.000,false
14,1,14.470421052631563,0,0,0.000,false
15,1,13.205899999999993,0,0,0.000,false
16,1,15.504650000000009,0,0,0.000,false
17,1,13.664549999999975,0,0,0.000,false
18,1,20.445578947368432,0,0,0.000,false
19,1,18.195050000000013,0,0,0.000,false
20,1,15.333700000000006,0,0,0.000,false
21,1,15.353199999999978,0,0,0.000,false
22,1,15.341105263157901,0,0,0.000,false
23,1,11.97275000000002,0,0,0.000,false
24,1,12.604299999999968,0,0,0.000,false
25,1,18.3103,0,0,0.000,false
26,1,12.290578947368402,0,0,0.000,false
27,1,12.927900000000037,0,0,0.000,false
28,1,16.628199999999982,0,0,0.000,false
29,1,14.334100000000038,0,0,0.000,false
30,1,11.157736842105274,0,0,0.000,false
1,2,11.403400000000003,0,0,0.000,false
2,2,11.959105263157893,0,0,0.000,false
3,2,12.935950000000002,0,0,0.000,false
4,2,14.349526315789468,0,0,0.000,false
5,2,17.937714285714286,0,0,0.000,false
6,2,18.18715789473684,0,0,0.000,false
7,2,13.388149999999998,0,0,0.000,false
8,2,14.577799999999996,0,0,0.000,false
9,2,13.432449999999996,0,0,0.000,false
10,2,14.021000000000015,0,0,0.000,false
11,2,13.990999999999998,0,0,0.000,false
12,2,14.720399999999989,0,0,0.000,false
13,2,12.622149999999998,0,0,0.000,false
14,2,14.0633157894737,0,0,0.000,false
15,2,12.238799999999994,0,0,0.000,false
16,2,14.527249999999992,0,0,0.000,false
17,2,15.60231578947369,0,0,0.000,false
18,2,15.552199999999994,0,0,0.000,false
19,2,13.26369999999999,0,0,0.000,false
20,2,14.052599999999993,0,0,0.000,false
21,2,13.452842105263155,0,0,0.000,false
22,2,13.848800000000017,0,0,0.000,false
23,2,11.784250000000007,0,0,0.000,false
24,2,12.218250000000008,0,0,0.000,false
25,2,11.785849999999964,0,0,0.000,false
26,2,11.9504210526316,0,0,0.000,false
27,2,11.719349999999995,0,0,0.000,false
28,2,11.635200000000001,0,0,0.000,false
29,2,15.597349999999999,0,0,0.000,false
30,2,11.590157894736807,0,0,0.000,false
1,3,7.4328947368421066,0,0,0.000,false
2,3,9.749649999999999,0,0,0.000,false
3,3,13.774700000000001,0,0,0.000,false
4,3,13.561299999999994,0,0,0.000,false
5,3,11.724250000000001,0,0,0.000,false
6,3,10.454894736842112,0,0,0.000,false
7,3,14.097499999999995,0,0,0.000,false
8,3,16.889947368421048,0,0,0.000,false
9,3,14.688999999999997,0,0,0.000,false
10,3,14.008400000000009,0,0,0.000,false
11,3,13.700299999999999,0,0,0.000,false
12,3,14.565099999999997,0,0,0.000,false
13,3,13.551736842105269,0,0,0.000,false
14,3,13.102599999999986,0,0,0.000,false
15,3,11.38650000000001,0,0,0.000,false
16,3,13.139789473684203,0,0,0.000,false
17,3,17.623549999999977,0,0,0.000,false
18,3,15.45065000000001,0,0,0.000,false
19,3,16.20975000000002,0,0,0.000,false
20,3,17.16678947368422,0,0,0.000,false
21,3,14.191428571428537,0,0,0.000,false
22,3,15.621368421052638,0,0,0.000,false
23,3,11.816700000000013,0,0,0.000,false
24,3,10.3456,0,0,0.000,false
25,3,12.348150000000002,0,0,0.000,false
26,3,12.228894736842113,0,0,0.000,false
27,3,12.36394999999999,0,0,0.000,false
28,3,12.73295000000001,0,0,0.000,false
29,3,12.168049999999964,0,0,0.000,false
30,3,12.814684210526352,0,0,0.000,false
1,4,10.692105263157895,0,0,0.000,false
2,4,10.752399999999998,0,0,0.000,false
3,4,11.97895,0,0,0.000,false
4,4,9.617149999999997,0,0,0.000,false
5,4,13.468800000000003,0,0,0.000,false
6,4,10.094894736842104,0,0,0.000,false
7,4,14.190200000000008,0,0,0.000,false
8,4,13.90205,0,0,0.000,false
9,4,11.509649999999993,0,0,0.000,false
10,4,8.626684210526317,0,0,0.000,false
11,4,10.543550000000002,0,0,0.000,false
12,4,8.696700000000002,0,0,0.000,false
13,4,9.890315789473682,0,0,0.000,false
14,4,13.977099999999988,0,0,0.000,false
15,4,16.744000000000003,0,0,0.000,false
16,4,13.961650000000002,0,0,0.000,false
17,4,17.79236842105262,0,0,0.000,false
18,4,9.788599999999992,0,0,0.000,false
19,4,14.059800000000022,0,0,0.000,false
20,4,12.276157894736818,0,0,0.000,false
21,4,14.240650000000032,0,0,0.000,false
22,4,17.69854999999998,0,0,0.000,false
23,4,15.687149999999983,0,0,0.000,false
24,4,14.44700000000001,0,0,0.000,false
25,4,11.462263157894728,0,0,0.000,false
26,4,16.349999999999998,0,0,0.000,false
27,4,13.798500000000002,0,0,0.000,false
28,4,11.002400000000012,0,0,0.000,false
29,4,13.739899999999983,0,0,0.000,false
30,4,14.843789473684213,0,0,0.000,false
1,5,8.84425,0,0,0.000,false
2,5,9.509399999999998,0,0,0.000,false
3,5,8.851849999999999,0,0,0.000,false
4,5,8.71,0,0,0.000,false
5,5,8.064300000000001,0,0,0.000,false
6,5,8.481399999999995,0,0,0.000,false
7,5,12.82005263157895,0,0,0.000,false
8,5,16.555350000000004,0,0,0.000,false
9,5,18.4852,0,0,0.000,false
10,5,16.66409999999998,0,0,0.000,false
11,5,15.079263157894745,0,0,0.000,false
12,5,16.186199999999996,0,0,0.000,false
13,5,15.264049999999996,0,0,0.000,false
14,5,13.421050000000001,0,0,0.000,false
15,5,15.221578947368407,0,0,0.000,false
16,5,13.999000000000006,0,0,0.000,false
17,5,15.480500000000008,0,0,0.000,false
18,5,15.831350000000022,0,0,0.000,false
19,5,15.149526315789439,0,0,0.000,false
20,5,14.446400000000015,0,0,0.000,false
21,5,14.823049999999993,0,0,0.000,false
22,5,14.463049999999988,0,0,0.000,false
23,5,13.332250000000023,0,0,0.000,false
24,5,14.324947368421036,0,0,0.000,false
25,5,13.687300000000002,0,0,0.000,false
26,5,15.278000000000018,0,0,0.000,false
27,5,14.785099999999973,0,0,0.000,false
28,5,13.924000000000003,0,0,0.000,false
29,5,13.486200000000004,0,0,0.000,false
30,5,13.914500000000007,0,0,0.000,false
1,6,6.931499999999998,0,0,0.000,false
2,6,8.48975,0,0,0.000,false
3,6,9.853999999999997,0,0,0.000,false
4,6,10.4352,0,0,0.000,false
5,6,12.520947368421055,0,0,0.000,false
6,6,14.119549999999991,0,0,0.000,false
7,6,20.977894736842103,0,0,0.000,false
8,6,33.71315000000001,0,0,0.000,false
9,6,26.015449999999984,0,0,0.000,false
10,6,22.477750000000007,0,0,0.000,false
11,6,20.955900000000007,0,0,0.000,false
12,6,17.081894736842074,0,0,0.000,false
13,6,19.80925,0,0,0.000,false
14,6,18.812950000000004,0,0,0.000,false
15,6,14.796200000000015,0,0,0.000,false
16,6,14.11163157894736,0,0,0.000,false
17,6,13.929649999999993,0,0,0.000,false
18,6,19.940650000000026,0,0,0.000,false
19,6,17.00624999999998,0,0,0.000,false
20,6,16.609315789473694,0,0,0.000,false
21,6,17.55605,0,0,0.000,false
22,6,18.636449999999982,0,0,0.000,false
23,6,17.55184999999999,0,0,0.000,false
24,6,15.960368421052623,0,0,0.000,false
25,6,19.75170000000004,0,0,0.000,false
26,6,16.635699999999964,0,0,0.000,false
27,6,19.996300000000033,0,0,0.000,false
28,6,15.6853157894737,0,0,0.000,false
29,6,16.927749999999975,0,0,0.000,false
30,6,20.446950000000008,0,0,0.000,false
1,7,9.19915,0,0,0.000,false
2,7,8.248315789473681,0,0,0.000,false
3,7,9.71457142857143,0,0,0.000,false
4,7,8.508842105263152,0,0,0.000,false
5,7,8.62505,0,0,0.000,false
6,7,6.944149999999999,0,0,0.000,false
7,7,10.579105263157897,0,0,0.000,false
8,7,8.694899999999995,0,0,0.000,false
9,7,8.171700000000005,0,0,0.000,false
10,7,10.913399999999996,0,0,0.000,false
11,7,14.706789473684205,0,0,0.000,false
12,7,15.465649999999997,0,0,0.000,false
13,7,12.46855,0,0,0.000,false
14,7,9.305842105263173,0,0,0.000,false
15,7,13.8142,0,0,0.000,false
16,7,13.289949999999994,0,0,0.000,false
17,7,13.546299999999988,0,0,0.000,false
18,7,16.857947368421062,0,0,0.000,false
19,7,11.379800000000007,0,0,0.000,false
20,7,13.16704999999998,0,0,0.000,false
21,7,13.24715000000003,0,0,0.000,false
22,7,13.571849999999985,0,0,0.000,false
23,7,13.095999999999997,0,0,0.000,false
24,7,15.129100000000006,0,0,0.000,false
25,7,15.236099999999997,0,0,0.000,false
26,7,13.074315789473689,0,0,0.000,false
