client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,186.69999999552965,6.5,0.2,40.1,0,0,0
1,179.39999999850988,3.0,0.1,11.8,0,0,0
2,158.5,2.7,0.1,11.3,0,0,0
3,191.39999999850988,3.1,0.3,19.3,0,0,0
4,217.5,2.3,0.1,10.1,0,0,0
5,230.89999999850988,2.6,0.1,10.0,0,0,0
6,211.29999999701977,2.3,0.1,9.2,0,0,0
7,226.80000000447035,2.8,0.1,18.5,0,0,0
8,252.20000000298023,2.6,0.1,15.1,0,0,0
9,208.29999999701977,2.0,0.1,9.5,0,0,0
10,313.5,2.3,0.1,10.3,0,0,0
11,187.29999999701977,2.4,0.1,10.5,0,0,0
12,190.29999999701977,2.1,0.2,13.2,0,0,0
13,205,2.0,0.3,9.5,0,0,0
14,303.79999999701977,1.8,0.1,6.8,0,0,0
15,247.30000000447035,2.0,0.1,13.9,0,0,0
16,238.89999999850988,1.4,0.1,9.5,0,0,0
17,247,1.8,0.1,10.3,0,0,0
18,254.59999999403954,1.6,0.1,5.2,0,0,0
19,233.90000000596046,1.9,0.1,12.9,0,0,0
20,306.3999999985099,1.6,0.1,6.8,0,0,0
21,243.19999999552965,1.9,0.1,15.6,0,0,0
22,292.3999999985099,1.7,0.1,10.0,0,0,0
23,350.69999999552965,1.7,0.0,9.7,0,0,0
24,293.29999999701977,1.6,0.0,8.6,0,0,0
25,505.1000000014901,2.1,0.3,11.7,0,0,0
26,324.3999999985099,1.7,0.1,13.5,0,0,0
27,398,1.6,0.0,11.3,0,0,0
28,518.7999999970198,1.6,0.1,8.6,0,0,0
29,914.6999999955297,1.0,0.1,2.8,0,0,0
30,1392.9000000059605,1.5,0.1,4.4,0,0,0
31,1486.5,1.2,0.0,7.7,0,0,0
32,1514.1000000014901,1.5,0.0,4.2,0,0,0
33,1611.6999999955297,1.4,0.0,7.5,0,0,0
34,1623.2999999970198,1.4,0.0,6.3,0,0,0
35,1738.7999999970198,1.7,0.0,14.6,0,0,0
36,1845.7000000029802,1.6,0.1,9.8,0,0,0
37,1917.9000000059605,1.4,0.1,7.2,0,0,0
38,1969.2999999970198,1.9,0.0,10.7,0,0,0
39,1972,4.0,0.1,27.5,0,0,0
