client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,182.79999999701977,24.3,18.2,32.7,0,0,0
1,191.30000000447035,17.9,8.2,23.2,0,0,0
2,191.20000000298023,19.3,8.8,32.5,0,0,0
3,225.10000000149012,18.0,8.6,24.7,0,0,0
4,200.20000000298023,12.2,7.0,23.8,0,0,0
5,191.19999999552965,13.5,7.7,24.7,0,0,0
6,209.20000000298023,10.7,6.8,15.9,0,0,0
7,203.79999999701977,14.8,5.3,23.2,0,0,0
8,255.40000000596046,14.2,7.2,21.2,0,0,0
9,249,15.5,6.0,24.9,0,0,0
10,236.5,19.9,5.8,29.3,0,0,0
11,249.70000000298023,12.4,6.5,18.7,0,0,0
12,201.5,13.7,7.8,18.8,0,0,0
