client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,156.30000000447035,12.7,0.3,43.1,0,0,0
1,194.5,5.2,0.6,13.5,0,0,0
2,183.29999999701977,4.2,0.2,12.9,0,0,0
3,206.60000000149012,5.0,0.6,27.4,0,0,0
4,211.89999999850988,8.1,0.3,70.4,0,0,0
5,194.59999999403954,10.9,0.6,82.5,0,0,0
6,233.70000000298023,22.1,0.6,159.5,0,0,0
7,231,29.0,0.6,203.6,0,0,0
8,197.69999999552965,28.8,0.6,228.7,0,0,0
9,230,33.4,0.1,207.6,0,0,0
10,197.20000000298023,31.4,1.0,261.3,0,0,0
11,245.60000000149012,27.3,0.5,218.8,0,0,0
12,238.30000000447035,30.9,0.5,203.6,0,0,0
13,255.70000000298023,35.8,0.6,354.8,0,0,0
14,256.1000000014901,37.8,0.3,391.0,0,0,0
15,257.6000000014901,26.1,0.2,207.9,0,0,0
16,194,46.5,0.2,460.1,0,0,0
17,262.1000000014901,26.7,0.1,269.4,0,0,0
18,259.09999999403954,28.7,0.1,319.7,0,0,0
19,306.70000000298023,34.6,0.6,381.0,0,0,0
20,290.09999999403954,24.7,0.6,311.4,0,0,0
21,342.8999999985099,74.4,0.6,717.3,0,0,0
22,244.39999999850988,89.5,0.4,746.2,0,0,0
