client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,177,5.3,0.1,32.6,0,0,0
1,170,3.0,0.1,18.7,0,0,0
2,186.5,2.6,0.1,11.5,0,0,0
3,201.30000000447035,2.4,0.1,13.7,0,0,0
4,210.80000000447035,2.7,0.1,20.9,0,0,0
5,192.10000000149012,2.3,0.1,8.6,0,0,0
6,238.30000000447035,2.3,0.2,12.6,0,0,0
7,204.80000000447035,2.1,0.1,10.6,0,0,0
8,239.60000000149012,1.8,0.1,7.6,0,0,0
9,206.89999999850988,2.3,0.1,11.7,0,0,0
10,254.10000000149012,2.3,0.1,11.2,0,0,0
11,234.20000000298023,1.8,0.1,6.7,0,0,0
12,186.40000000596046,1.7,0.1,8.8,0,0,0
13,249.29999999701977,1.9,0.2,8.0,0,0,0
14,264.30000000447035,2.1,0.1,8.6,0,0,0
15,196.10000000149012,1.7,0.1,8.9,0,0,0
16,261.8999999985099,2.2,0.0,15.5,0,0,0
17,202.79999999701977,2.0,0.1,10.9,0,0,0
18,248.39999999850988,1.6,0.1,6.8,0,0,0
19,231.89999999850988,1.8,0.1,11.7,0,0,0
20,242.39999999850988,1.5,0.0,13.0,0,0,0
21,294.6000000014901,1.8,0.1,8.9,0,0,0
22,305.1000000014901,1.6,0.1,12.0,0,0,0
23,301.8999999985099,1.6,0.1,8.7,0,0,0
24,290.6000000014901,1.4,0.0,7.3,0,0,0
25,456.5,1.7,0.1,11.3,0,0,0
26,387.5,1.4,0.0,5.8,0,0,0
27,359.29999999701977,1.8,0.2,16.1,0,0,0
28,355.70000000298023,1.5,0.1,10.8,0,0,0
29,868.6999999955297,1.5,0.1,5.0,0,0,0
30,1299.1000000014901,1.4,0.0,4.4,0,0,0
31,1415.1999999955297,1.5,0.1,3.9,0,0,0
32,1495.1000000014901,1.6,0.0,12.7,0,0,0
33,1601.7000000029802,1.3,0.0,4.9,0,0,0
34,1696.4000000059605,1.4,0.1,5.8,0,0,0
35,1717.1999999955297,1.2,0.0,6.2,0,0,0
36,1798,1.4,0.0,7.8,0,0,0
37,1952.5,1.4,0.0,6.3,0,0,0
38,2020.3000000044703,1.9,0.0,17.4,0,0,0
39,2134,1.5,0.0,8.7,0,0,0
40,2116.39999999851,1.5,0.0,11.0,0,0,0
41,2154.39999999851,1.3,0.0,11.9,0,0,0
42,2178,1.6,0.0,12.1,0,0,0
43,2315.5,1.4,0.0,9.1,0,0,0
44,2354.89999999851,1.8,0.0,9.9,0,0,0
45,2311,2.3,0.0,11.8,0,0,0
46,2361.7999999970198,2.6,0.0,17.2,0,0,0
