client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,177.5,7.2,0.1,37.1,0,0,0
1,201.90000000596046,3.2,0.4,14.0,0,0,0
2,220.60000000149012,3.4,0.2,20.1,0,0,0
3,182.40000000596046,3.7,0.2,21.2,0,0,0
4,193.30000000447035,3.3,0.1,12.0,0,0,0
5,199.30000000447035,3.1,0.5,16.5,0,0,0
6,190.10000000149012,2.4,0.4,10.9,0,0,0
7,204.10000000149012,3.0,0.4,11.1,0,0,0
8,294.59999999403954,3.6,0.2,21.7,0,0,0
9,203.79999999701977,2.6,0.6,14.3,0,0,0
10,209,2.1,0.1,9.7,0,0,0
11,238.29999999701977,2.3,0.1,13.6,0,0,0
12,249.39999999850988,2.4,0.2,13.2,0,0,0
13,235.5,2.0,0.2,9.9,0,0,0
14,255.29999999701977,2.2,0.4,9.0,0,0,0
15,205.70000000298023,2.1,0.1,7.2,0,0,0
16,258,2.0,0.2,9.8,0,0,0
17,258.8999999985099,1.8,0.2,7.8,0,0,0
18,238,2.1,0.3,12.5,0,0,0
19,250.89999999850988,1.9,0.1,9.7,0,0,0
20,291.20000000298023,1.7,0.3,8.2,0,0,0
21,224.80000000447035,1.8,0.1,9.3,0,0,0
22,285.6000000014901,1.7,0.1,10.9,0,0,0
23,239.39999999850988,1.6,0.1,6.3,0,0,0
24,286.5,1.4,0.0,8.4,0,0,0
25,394.80000000447035,2.0,0.1,8.8,0,0,0
26,341.80000000447035,1.9,0.3,7.4,0,0,0
27,445.90000000596046,1.7,0.1,7.1,0,0,0
28,510.30000000447035,2.2,0.2,15.1,0,0,0
