client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,198.39999999850988,6.4,0.1,45.5,0,0,0
1,191.70000000298023,2.6,0.4,11.1,0,0,0
2,192.89999999850988,2.7,0.1,12.6,0,0,0
3,186.20000000298023,3.0,0.1,12.5,0,0,0
4,207.19999999552965,3.0,0.1,13.2,0,0,0
5,188.89999999850988,3.7,0.1,23.5,0,0,0
6,192.89999999850988,2.9,0.2,12.0,0,0,0
7,195,2.4,0.3,13.5,0,0,0
8,246.39999999850988,2.5,0.1,13.0,0,0,0
9,215.19999999552965,2.3,0.1,9.0,0,0,0
10,203.20000000298023,2.0,0.1,12.6,0,0,0
11,250.5,2.4,0.1,15.7,0,0,0
12,237.10000000149012,2.1,0.1,16.2,0,0,0
13,250.5,2.5,0.1,15.8,0,0,0
14,260.3999999985099,2.0,0.1,9.6,0,0,0
15,190.89999999850988,2.1,0.1,13.3,0,0,0
16,202.69999999552965,1.9,0.1,15.3,0,0,0
17,240,1.7,0.1,8.4,0,0,0
18,197.89999999850988,1.8,0.2,11.0,0,0,0
19,305.5,2.0,0.1,9.6,0,0,0
20,242.10000000149012,1.6,0.1,7.1,0,0,0
21,292.8999999985099,1.8,0.1,12.7,0,0,0
22,298.19999999552965,1.5,0.0,11.8,0,0,0
23,356.59999999403954,1.6,0.1,5.4,0,0,0
24,296,1.4,0.1,7.0,0,0,0
25,389.30000000447035,1.2,0.1,4.2,0,0,0
26,341.1000000014901,1.5,0.1,8.1,0,0,0
27,362.79999999701977,1.5,0.0,6.5,0,0,0
28,570.2000000029802,1.8,0.1,7.6,0,0,0
29,775.6999999955297,1.4,0.0,11.4,0,0,0
30,1322.7000000029802,1.7,0.0,6.4,0,0,0
31,1449.8999999985099,1.5,0.0,6.4,0,0,0
32,1514.6999999955297,1.3,0.2,3.8,0,0,0
33,1647.2000000029802,1.7,0.0,10.2,0,0,0
34,1684.2999999970198,1.3,0.0,7.7,0,0,0
35,1782.7000000029802,1.7,0.0,7.7,0,0,0
36,1910.7000000029802,1.2,0.0,9.6,0,0,0
37,1955,1.6,0.1,11.2,0,0,0
38,1928.5999999940395,1.7,0.0,12.3,0,0,0
39,2024.6000000014901,1.4,0.0,9.5,0,0,0
40,2095.1999999955297,1.3,0.0,3.6,0,0,0
41,2131.2999999970198,1.4,0.0,8.2,0,0,0
42,2181.7000000029802,1.4,0.0,8.8,0,0,0
43,2216.1999999955297,1.4,0.0,6.9,0,0,0
44,2302.5,1.5,0.0,11.3,0,0,0
45,2323.3000000044703,1.3,0.0,8.2,0,0,0
46,2388.39999999851,1.5,0.0,8.4,0,0,0
47,2538.1999999955297,3.4,0.0,30.2,0,0,0
48,2600.9000000059605,1.4,0.0,8.4,0,0,0
49,2647.1999999955297,1.4,0.0,10.1,0,0,0
