client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,195.30000000447035,9.5,0.2,36.6,0,0,0
1,181.40000000596046,4.7,0.4,16.4,0,0,0
2,191.10000000149012,4.0,0.5,13.7,0,0,0
3,214.59999999403954,5.0,0.1,20.8,0,0,0
4,224,3.9,0.2,12.3,0,0,0
5,216.29999999701977,3.3,0.5,9.0,0,0,0
6,234.69999999552965,3.9,0.6,12.9,0,0,0
7,194.10000000149012,3.5,0.5,10.7,0,0,0
8,240.40000000596046,4.5,0.5,20.6,0,0,0
9,239.69999999552965,3.7,0.4,17.6,0,0,0
10,246.10000000149012,5.1,0.5,19.7,0,0,0
11,252.70000000298023,3.2,0.4,11.1,0,0,0
12,246.39999999850988,4.4,0.4,14.5,0,0,0
13,231.39999999850988,4.2,0.5,13.6,0,0,0
14,249.80000000447035,3.5,0.4,14.4,0,0,0
15,250.5,3.7,0.6,16.3,0,0,0
16,204,3.2,0.3,9.8,0,0,0
17,227.19999999552965,4.0,0.6,13.2,0,0,0
18,289.29999999701977,2.6,0.1,8.9,0,0,0
19,309.6000000014901,3.0,0.4,10.1,0,0,0
20,299.1000000014901,3.2,0.4,14.1,0,0,0
21,255.60000000149012,2.7,0.3,8.7,0,0,0
22,288,2.8,0.3,9.8,0,0,0
23,296,2.8,0.3,10.7,0,0,0
24,308.20000000298023,2.8,0.5,9.0,0,0,0
