client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,173.39999999850988,5.1,0.1,33.6,0,0,0
1,204.90000000596046,3.3,0.1,18.0,0,0,0
2,208.90000000596046,2.5,0.1,11.6,0,0,0
3,201.89999999850988,2.7,0.1,15.1,0,0,0
4,226.90000000596046,3.0,0.1,15.6,0,0,0
5,199.69999999552965,2.3,0.1,10.8,0,0,0
6,206.90000000596046,2.6,0.1,12.8,0,0,0
7,251.20000000298023,2.4,0.3,11.0,0,0,0
8,202.79999999701977,2.3,0.1,12.6,0,0,0
9,192.89999999850988,2.0,0.1,9.7,0,0,0
10,251.5,2.2,0.1,12.0,0,0,0
11,243.89999999850988,2.3,0.1,13.3,0,0,0
12,247.09999999403954,2.1,0.2,8.4,0,0,0
13,259.6000000014901,1.8,0.1,8.8,0,0,0
14,255.69999999552965,1.8,0.1,9.5,0,0,0
15,257.8999999985099,1.8,0.1,9.4,0,0,0
16,204.60000000149012,1.7,0.2,8.5,0,0,0
17,242.29999999701977,2.0,0.0,12.8,0,0,0
18,306.30000000447035,2.1,0.2,10.7,0,0,0
19,245,1.9,0.1,17.7,0,0,0
20,261.80000000447035,2.1,0.2,13.1,0,0,0
21,303.79999999701977,1.8,0.1,9.7,0,0,0
22,270.5,1.6,0.1,12.5,0,0,0
23,301.1000000014901,1.5,0.1,9.0,0,0,0
24,306.8999999985099,1.7,0.1,9.1,0,0,0
25,492.5,1.6,0.1,7.7,0,0,0
26,352.79999999701977,1.7,0.1,11.7,0,0,0
27,403.79999999701977,1.7,0.0,12.6,0,0,0
28,536.3999999985099,1.8,0.1,10.5,0,0,0
29,929.8000000044703,1.5,0.0,6.4,0,0,0
30,1365,1.5,0.0,3.9,0,0,0
31,1516.8000000044703,1.8,0.1,9.7,0,0,0
32,1531.3999999985099,1.5,0.1,10.5,0,0,0
33,1523.3000000044703,1.5,0.0,10.6,0,0,0
34,1649.1000000014901,1.8,0.1,12.7,0,0,0
35,1743,1.4,0.0,6.1,0,0,0
36,1844.8999999985099,1.9,0.0,14.4,0,0,0
37,1902.2000000029802,1.3,0.0,4.6,0,0,0
38,1989.5,1.2,0.0,4.0,0,0,0
39,2045.0999999940395,1.3,0.0,5.7,0,0,0
40,2084.7000000029802,1.5,0.0,11.5,0,0,0
41,2166.7000000029802,1.0,0.0,4.0,0,0,0
42,2163,1.3,0.0,4.7,0,0,0
43,2224.5999999940395,1.7,0.0,12.4,0,0,0
44,2395.5,2.4,0.0,15.1,0,0,0
45,2330.2000000029802,3.4,0.0,29.3,0,0,0
