client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,168.40000000596046,14.7,5.3,37.0,0,0,0
1,192.69999999552965,14.8,7.6,19.8,0,0,0
2,211.60000000149012,12.6,7.7,19.3,0,0,0
3,228,11.9,3.7,17.2,0,0,0
4,191,13.2,7.9,17.3,0,0,0
5,201.5,8.5,4.8,17.1,0,0,0
6,210.20000000298023,11.6,5.6,16.6,0,0,0
7,205.40000000596046,10.6,5.3,15.9,0,0,0
8,212.69999999552965,8.9,3.7,14.3,0,0,0
9,238.5,13.4,6.3,19.3,0,0,0
10,264.6000000014901,13.3,6.0,19.5,0,0,0
11,209.90000000596046,10.1,5.5,14.9,0,0,0
12,191.19999999552965,11.5,5.9,16.4,0,0,0
13,193.80000000447035,8.2,4.1,11.0,0,0,0
14,257.5,11.3,4.7,16.9,0,0,0
15,236.5,10.7,6.3,15.5,0,0,0
16,307.3999999985099,11.2,4.3,15.7,0,0,0
17,298.1000000014901,11.1,6.5,15.4,0,0,0
18,262.40000000596046,10.5,4.3,15.3,0,0,0
19,304.29999999701977,10.4,5.2,15.4,0,0,0
20,296.8999999985099,11.0,5.6,16.6,0,0,0
