client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,207,23.3,17.6,33.3,0,0,0
1,200,18.4,5.7,26.0,0,0,0
2,171.60000000149012,12.4,7.4,19.2,0,0,0
3,201.5,14.6,8.0,20.5,0,0,0
4,199.10000000149012,16.1,7.2,21.4,0,0,0
5,229.89999999850988,15.6,9.3,22.1,0,0,0
6,205.10000000149012,15.4,4.8,21.5,0,0,0
7,221.30000000447035,11.2,7.2,15.7,0,0,0
8,237.29999999701977,14.6,8.2,19.4,0,0,0
9,245.29999999701977,14.4,5.0,27.5,0,0,0
10,256.70000000298023,14.8,6.8,19.9,0,0,0
