client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,199.69999999552965,5.9,0.1,41.5,0,0,0
1,180.79999999701977,2.8,0.1,13.5,0,0,0
2,198.69999999552965,3.2,0.1,20.2,0,0,0
3,212.10000000149012,3.1,0.4,25.5,0,0,0
4,189.5,2.6,0.2,11.0,0,0,0
5,212.09999999403954,2.1,0.1,8.7,0,0,0
6,230.39999999850988,2.5,0.1,12.6,0,0,0
7,202.10000000149012,2.2,0.1,16.6,0,0,0
8,246.5,2.6,0.1,17.1,0,0,0
9,219,2.3,0.3,10.5,0,0,0
10,239.89999999850988,2.1,0.1,11.5,0,0,0
11,207.80000000447035,2.1,0.1,10.9,0,0,0
12,237,2.4,0.1,18.7,0,0,0
13,180.29999999701977,2.0,0.1,8.6,0,0,0
14,302.8999999985099,2.1,0.1,9.1,0,0,0
15,215.60000000149012,2.2,0.1,14.3,0,0,0
16,274.8999999985099,1.7,0.1,8.2,0,0,0
17,312.59999999403954,1.8,0.0,10.5,0,0,0
18,230.39999999850988,2.3,0.1,20.3,0,0,0
19,246.30000000447035,1.7,0.1,10.3,0,0,0
20,285.20000000298023,1.8,0.1,11.5,0,0,0
21,235.29999999701977,1.8,0.1,16.1,0,0,0
22,279.8999999985099,2.1,0.1,26.5,0,0,0
23,346.70000000298023,1.8,0.1,9.6,0,0,0
24,301.3999999985099,1.7,0.0,8.0,0,0,0
25,404.70000000298023,1.6,0.0,6.6,0,0,0
26,325.5,1.6,0.0,9.3,0,0,0
27,403,1.8,0.0,9.8,0,0,0
28,425.6000000014901,1.7,0.1,11.5,0,0,0
29,866.7000000029802,1.4,0.0,7.2,0,0,0
30,1351.3999999985099,1.3,0.0,6.4,0,0,0
31,1462.3999999985099,1.6,0.0,10.0,0,0,0
32,1572.6000000014901,1.4,0.0,6.2,0,0,0
33,1565.2000000029802,1.5,0.0,5.5,0,0,0
34,1670,1.4,0.0,4.3,0,0,0
35,1723.1000000014901,1.4,0.0,4.6,0,0,0
36,1875.3000000044703,2.0,0.0,15.7,0,0,0
37,1847.7999999970198,1.4,0.0,5.6,0,0,0
38,1952.1000000014901,1.3,0.0,6.7,0,0,0
39,2031.5999999940395,1.3,0.0,8.9,0,0,0
40,2089.3000000044703,1.8,0.0,10.1,0,0,0
41,2170.0999999940395,2.0,0.0,10.8,0,0,0
42,2163.89999999851,2.4,0.0,13.6,0,0,0
43,2139.2000000029802,2.0,0.0,8.8,0,0,0
44,2315.2000000029802,2.2,0.0,10.9,0,0,0
