client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,177.10000000149012,16.8,7.8,29.5,0,0,0
1,188.19999999552965,13.0,7.4,18.8,0,0,0
2,191.79999999701977,13.8,8.5,21.5,0,0,0
3,215.60000000149012,10.3,6.9,14.6,0,0,0
4,198.29999999701977,14.2,7.4,19.2,0,0,0
5,203.39999999850988,17.3,9.0,24.0,0,0,0
6,205.20000000298023,13.0,8.3,17.0,0,0,0
7,246.5,10.0,5.2,15.2,0,0,0
8,264.8999999985099,11.9,5.4,17.3,0,0,0
9,215.70000000298023,11.1,3.9,16.0,0,0,0
10,202,12.3,5.4,17.9,0,0,0
11,200.89999999850988,13.4,8.6,19.2,0,0,0
12,252.79999999701977,11.7,5.6,15.8,0,0,0
13,203.19999999552965,11.4,5.9,16.4,0,0,0
14,203.60000000149012,11.2,7.4,21.9,0,0,0
15,295.40000000596046,12.3,7.4,21.9,0,0,0
16,271.5,12.6,7.8,15.5,0,0,0
17,259.3999999985099,9.5,4.7,14.9,0,0,0
