client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,195.29999999701977,19.5,10.4,40.5,0,0,0
1,187.70000000298023,12.9,7.0,16.4,0,0,0
2,202.5,10.4,7.1,19.7,0,0,0
3,221.29999999701977,11.6,4.7,16.8,0,0,0
4,197.79999999701977,10.9,5.6,17.8,0,0,0
5,192.39999999850988,9.7,5.6,17.0,0,0,0
6,215.89999999850988,11.9,1.7,15.6,0,0,0
7,260.70000000298023,8.8,4.7,16.6,0,0,0
8,249.29999999701977,11.2,7.1,15.3,0,0,0
9,253.20000000298023,9.2,4.2,12.6,0,0,0
10,258.5,8.4,3.3,12.3,0,0,0
11,257.69999999552965,9.8,4.6,14.9,0,0,0
12,297,12.9,5.7,18.4,0,0,0
13,245,10.2,6.6,17.1,0,0,0
14,262.5,15.0,5.5,23.3,0,0,0
15,244.60000000149012,12.5,7.1,16.2,0,0,0
16,237.29999999701977,10.7,5.4,14.2,0,0,0
17,239.20000000298023,10.7,3.5,17.6,0,0,0
18,248.79999999701977,11.6,5.5,16.4,0,0,0
19,238,9.1,6.2,12.8,0,0,0
