client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,180.20000000298023,24.3,17.5,42.7,0,0,0
1,188,16.1,3.6,23.7,0,0,0
2,199,15.4,6.6,23.2,0,0,0
3,225.29999999701977,16.4,5.6,27.2,0,0,0
4,223.40000000596046,15.2,8.8,23.6,0,0,0
5,214.79999999701977,15.8,7.4,20.6,0,0,0
6,184,17.3,8.7,21.7,0,0,0
7,240.10000000149012,9.9,5.8,14.5,0,0,0
8,238.70000000298023,12.3,6.3,18.8,0,0,0
9,255,13.2,8.9,16.4,0,0,0
10,204.79999999701977,12.0,6.9,16.5,0,0,0
11,268.30000000447035,15.1,6.6,19.5,0,0,0
12,204.80000000447035,13.2,5.8,18.7,0,0,0
13,258.6000000014901,12.4,6.1,16.4,0,0,0
14,260.20000000298023,10.2,6.5,14.9,0,0,0
15,271.59999999403954,12.3,6.7,16.9,0,0,0
