client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,199.89999999850988,6.1,0.1,39.6,0,0,0
1,196.19999999552965,2.7,0.1,13.6,0,0,0
2,216.90000000596046,2.8,0.5,13.1,0,0,0
3,188.39999999850988,2.8,0.1,11.4,0,0,0
4,207.5,2.7,0.1,13.1,0,0,0
5,190,2.6,0.1,12.0,0,0,0
6,201.39999999850988,2.3,0.1,10.1,0,0,0
7,214.80000000447035,2.3,0.3,8.9,0,0,0
8,255.89999999850988,2.3,0.2,10.3,0,0,0
9,214.89999999850988,1.9,0.1,7.4,0,0,0
10,245.5,1.8,0.1,7.0,0,0,0
11,232.40000000596046,1.9,0.1,10.4,0,0,0
12,233.59999999403954,2.1,0.1,9.5,0,0,0
13,241.30000000447035,2.2,0.2,11.5,0,0,0
14,244.60000000149012,2.1,0.2,15.1,0,0,0
15,187.80000000447035,1.7,0.1,8.3,0,0,0
16,255.5,1.7,0.1,8.1,0,0,0
17,248.80000000447035,1.8,0.2,9.9,0,0,0
18,257.1000000014901,1.9,0.1,14.4,0,0,0
19,279.6000000014901,2.0,0.1,17.3,0,0,0
20,241.90000000596046,1.8,0.1,12.2,0,0,0
21,279.8999999985099,2.0,0.3,18.3,0,0,0
22,251.90000000596046,1.8,0.0,18.9,0,0,0
23,348.30000000447035,1.6,0.1,9.3,0,0,0
24,283.29999999701977,1.7,0.1,5.8,0,0,0
25,387.1000000014901,1.8,0.1,14.1,0,0,0
26,303.20000000298023,1.4,0.1,6.8,0,0,0
27,442.6000000014901,1.6,0.1,7.6,0,0,0
28,467,1.5,0.0,10.2,0,0,0
29,717.8999999985099,1.4,0.1,3.8,0,0,0
30,1271.1000000014901,1.3,0.1,3.2,0,0,0
31,1414.2999999970198,1.2,0.1,4.4,0,0,0
32,1534.8000000044703,1.3,0.0,4.3,0,0,0
33,1556.7999999970198,1.3,0.0,4.4,0,0,0
34,1599.8999999985099,1.4,0.1,6.1,0,0,0
35,1774.1000000014901,1.5,0.0,9.2,0,0,0
36,1821,2.1,0.1,13.7,0,0,0
37,1872.8999999985099,1.6,0.0,10.9,0,0,0
38,1960.7999999970198,1.4,0.0,6.8,0,0,0
39,2051.7999999970198,2.1,0.0,11.5,0,0,0
40,2073,3.2,0.0,16.0,0,0,0
