client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,177,9.0,0.2,44.5,0,0,0
1,206.29999999701977,3.6,0.4,17.0,0,0,0
2,165.69999999552965,3.1,0.2,11.1,0,0,0
3,229,3.1,0.6,13.2,0,0,0
4,234.20000000298023,2.5,0.1,11.0,0,0,0
5,208.70000000298023,2.9,0.6,13.6,0,0,0
6,218.59999999403954,2.6,0.1,10.8,0,0,0
7,221.60000000149012,2.8,0.5,13.9,0,0,0
8,240.40000000596046,2.6,0.1,11.2,0,0,0
9,235.29999999701977,2.6,0.3,15.0,0,0,0
10,234.79999999701977,2.3,0.1,13.2,0,0,0
11,306.5,2.8,0.2,19.5,0,0,0
12,236.89999999850988,2.2,0.1,15.4,0,0,0
13,248.69999999552965,2.6,0.4,10.9,0,0,0
14,253.59999999403954,2.2,0.3,9.1,0,0,0
15,263.3999999985099,2.2,0.4,16.2,0,0,0
16,209.69999999552965,2.3,0.0,9.4,0,0,0
17,247.60000000149012,2.0,0.4,9.0,0,0,0
18,263.8999999985099,1.7,0.1,6.2,0,0,0
19,256.29999999701977,2.0,0.0,11.0,0,0,0
20,238.79999999701977,2.2,0.1,15.2,0,0,0
21,310.80000000447035,2.4,0.1,20.0,0,0,0
22,263.09999999403954,2.5,0.4,25.3,0,0,0
23,289.80000000447035,1.7,0.1,18.3,0,0,0
24,311.1000000014901,1.4,0.1,6.7,0,0,0
25,455.09999999403954,1.6,0.0,3.9,0,0,0
26,413.3999999985099,2.5,0.1,14.3,0,0,0
27,407.79999999701977,1.8,0.2,10.7,0,0,0
28,408.79999999701977,1.8,0.2,10.8,0,0,0
29,918.7000000029802,1.7,0.3,6.8,0,0,0
