client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,340.09999999962747,2780.7,2254.5,3306.9,0,0,0
1,329.40000000037253,2961.0,2266.7,3655.3,4,299,0
2,339.09999999962747,2476.7,2476.7,2476.7,0,0,0
3,335.5,3089.4,2866.0,3312.9,2,1346,0
4,290.40000000037253,2781.8,2363.6,3200.0,0,0,0
5,336.2000000011176,3095.2,2313.7,3663.4,1,1348,0
6,298,2906.9,2529.9,3283.8,1,1336,0
7,320.30000000074506,3109.6,2939.9,3279.2,1,1339,0
8,282.5,2787.4,2274.9,3299.9,0,0,0
9,320,3039.9,2350.4,3729.4,0,0,0
10,365.2999999988824,2897.8,2601.7,3194.0,1,1282,0
11,331.30000000074506,2672.7,2354.3,2991.2,0,0,0
12,332.19999999925494,3008.9,2351.8,3382.4,1,1341,0
13,344.09999999962747,2329.2,2329.2,2329.2,0,0,0
14,334.59999999962747,2749.8,2749.8,2749.8,0,0,0
15,333.2000000011176,2918.0,2305.1,3302.9,1,1356,0
16,449.19999999925494,3186.9,2542.9,3698.5,2,1384,0
17,327.69999999925494,2477.6,2477.6,2477.6,0,0,0
