client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,379.7999999988824,3063.9,2886.3,3241.5,1,1303,0
1,341.19999999925494,2932.7,2371.9,3217.8,1,1263,0
2,310.5,3047.2,2359.7,3546.0,1,1290,0
3,312.59999999962747,2404.6,2404.6,2404.6,1,77,0
4,299.19999999925494,2807.8,2807.8,2807.8,0,0,0
5,294.59999999962747,2724.6,2271.7,3177.5,0,0,0
6,330.7999999988824,2967.6,2346.9,3588.3,2,55,0
7,313.5,2490.8,2490.8,2490.8,1,35,0
8,286.8999999985099,2823.4,2823.4,2823.4,0,0,0
9,365.59999999962747,2977.9,2328.9,3303.8,2,1276,0
10,340,2993.2,2311.4,3675.1,0,0,0
11,338.80000000074506,2593.6,2593.6,2593.6,0,0,0
12,307.2999999988824,2951.2,2951.2,2951.2,0,0,0
13,340.30000000074506,2865.1,2343.7,3386.5,0,0,0
14,297.59999999962747,2199.6,2199.6,2199.6,0,0,0
15,349.90000000037253,2651.1,2651.1,2651.1,0,0,0
16,339.59999999962747,2701.0,2328.9,3073.1,0,0,0
17,379.7999999988824,2994.6,2448.6,3540.6,0,0,0
18,385,2536.4,2536.4,2536.4,0,0,0
19,436.09999999962747,2921.3,2389.0,3225.6,1,1241,0
20,577.3000000007451,3178.8,2588.8,3661.5,1,1301,0
21,493.30000000074506,2462.0,2462.0,2462.0,2,114,0
22,468.09999999962747,2942.1,2942.1,2942.1,0,0,0
