client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,364,2876.4,2564.5,3188.3,1,1242,0
1,344,3048.4,2898.1,3198.6,1,1245,0
2,266.7000000011176,2905.5,2322.0,3198.8,1,1232,0
3,394,3084.8,2390.7,3699.2,1,1236,0
4,296.1000000014901,2821.4,2410.1,3232.7,2,1338,0
5,357.09999999962747,2995.8,2841.3,3150.3,1,1286,0
6,320.09999999962747,2877.0,2293.9,3186.1,1,1243,0
7,396,3068.7,2381.7,3644.0,1,1219,0
8,337,2833.7,2477.4,3190.1,1,1242,0
9,329.5,3013.2,2862.6,3163.8,1,1234,0
10,368.09999999962747,2928.5,2354.0,3284.8,1,1246,0
11,346.90000000037253,3042.0,2287.5,3666.0,1,1198,0
12,346.19999999925494,2859.8,2550.7,3168.9,1,1222,0
13,340.30000000074506,3075.7,2964.4,3187.0,1,1174,0
14,404.7000000011176,2992.6,2363.8,3436.6,1,1274,0
15,355.40000000037253,2349.2,2349.2,2349.2,2,109,0
16,344.19999999925494,2752.9,2752.9,2752.9,0,0,0
