second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,3241.522705078125,1,1303,2.770,false
2,0,3241.522705078125,1,1303,2.817,false
3,0,3241.522705078125,1,1303,2.172,false
4,0,3241.522705078125,1,1303,2.548,false
5,0,3241.522705078125,1,1303,2.696,false
6,0,3241.522705078125,1,1303,2.075,false
7,0,3241.522705078125,1,1303,2.138,false
8,0,3241.522705078125,1,1303,2.573,false
9,0,3241.522705078125,1,1303,2.287,false
10,0,3241.522705078125,1,1303,2.387,false
11,0,3241.522705078125,1,1303,2.836,false
12,0,3241.522705078125,1,1303,2.214,false
13,0,3241.522705078125,1,1303,2.289,false
14,0,3241.522705078125,1,1303,2.754,false
15,0,3241.522705078125,1,1303,2.095,false
16,0,3241.522705078125,1,1303,2.172,false
17,0,3241.522705078125,1,1303,1.915,false
18,0,3241.522705078125,1,1303,1.996,false
19,0,3241.522705078125,1,1303,2.448,false
20,0,3241.522705078125,1,1303,2.525,false
21,0,3241.522705078125,1,1303,2.525,false
22,0,3241.522705078125,1,1303,2.525,false
23,0,3241.522705078125,1,1303,2.525,false
24,0,3241.522705078125,1,1303,2.525,false
25,0,3241.522705078125,1,1303,2.525,false
26,0,3241.522705078125,1,1303,2.525,false
27,0,3241.522705078125,1,1303,2.525,false
28,0,3241.522705078125,1,1303,2.525,false
29,0,3241.522705078125,1,1303,2.525,false
30,0,3241.522705078125,1,1303,2.525,false
1,1,3217.822998046875,1,1263,2.015,false
2,1,3217.822998046875,1,1263,2.398,false
3,1,3217.822998046875,1,1263,2.476,false
4,1,3217.822998046875,1,1263,2.540,false
5,1,3217.822998046875,1,1263,2.235,false
6,1,3217.822998046875,1,1263,2.333,false
7,1,3217.822998046875,1,1263,2.806,false
8,1,3217.822998046875,1,1263,2.122,false
9,1,3217.822998046875,1,1263,2.211,false
10,1,3217.822998046875,1,1263,1.942,false
11,1,3217.822998046875,1,1263,2.022,false
12,1,3217.822998046875,1,1263,2.472,false
13,1,3217.822998046875,1,1263,2.554,false
14,1,3217.822998046875,1,1263,2.207,false
15,1,3217.822998046875,1,1263,2.380,false
16,1,3217.822998046875,1,1263,2.824,false
17,1,3217.822998046875,1,1263,2.512,false
18,1,3217.822998046875,1,1263,2.662,false
19,1,3217.822998046875,1,1263,2.002,false
20,1,3217.822998046875,1,1263,2.096,false
21,1,3217.822998046875,1,1263,2.531,false
22,1,3217.822998046875,1,1263,2.531,false
23,1,3217.822998046875,1,1263,2.531,false
24,1,3217.822998046875,1,1263,2.531,false
25,1,3217.822998046875,1,1263,2.531,false
26,1,3217.822998046875,1,1263,2.531,false
27,1,3217.822998046875,1,1263,2.531,false
28,1,3217.822998046875,1,1263,2.531,false
29,1,3217.822998046875,1,1263,2.531,false
30,1,3217.822998046875,1,1263,2.531,false
1,2,3235.9228515625,1,1290,3.008,false
2,2,3235.9228515625,1,1290,2.002,false
3,2,3235.9228515625,1,1290,2.082,false
4,2,3235.9228515625,1,1290,2.521,false
5,2,3235.9228515625,1,1290,1.879,false
