client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,374.1000000005588,2947.2,2360.9,3240.1,2,1340,0
1,352.90000000037253,3094.3,2507.6,3420.8,2,1327,0
2,319.90000000037253,3135.0,2390.9,3757.7,2,1296,0
3,268.40000000037253,2879.9,2520.0,3239.9,2,1300,0
4,328,3098.8,2957.5,3240.2,2,1288,0
5,295.5,3030.6,2428.2,3338.3,2,1289,0
6,339.79999999981374,3158.9,2409.1,3762.4,2,1352,0
7,312.09999999962747,2991.6,2671.7,3311.5,2,1301,0
8,343.40000000037253,2905.1,2325.5,3299.1,2,1360,0
9,311.8999999994412,2976.8,2295.9,3416.4,1,1201,0
10,307.09999999962747,2226.4,2226.4,2226.4,2,84,0
