client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,394.3999999985099,2706.6,2278.3,3134.8,0,0,0
1,297.69999999925494,2863.0,2308.5,3417.5,1,98,0
2,286.90000000037253,2213.3,2213.3,2213.3,0,0,0
3,310.80000000074506,2882.2,2630.4,3133.9,1,1062,0
4,370.1000000014901,2886.2,2394.5,3201.9,2,1294,0
5,275.69999999925494,2988.9,2358.1,3348.6,1,1210,0
6,306.80000000074506,2732.6,2296.2,3169.0,1,1257,0
7,348.40000000037253,2978.6,2752.4,3204.8,1,1250,0
8,361.40000000037253,2896.3,2329.5,3205.2,1,1232,0
9,293.7999999988824,2996.6,2305.6,3499.3,1,1228,0
10,288.90000000037253,2753.1,2327.1,3179.0,1,1240,0
11,350.19999999925494,2979.5,2788.7,3170.3,1,1245,0
12,301,2893.5,2336.3,3187.5,1,1290,0
13,361.59999999962747,3035.5,2270.9,3638.3,1,1261,0
14,341.8999999985099,2882.7,2564.4,3201.0,1,1260,0
15,315.80000000074506,3083.1,2980.9,3185.3,1,1236,0
16,345.5,3007.9,2391.4,3411.2,2,1200,0
17,426.2000000011176,2358.1,2358.1,2358.1,0,0,0
18,334.69999999925494,2714.7,2714.7,2714.7,0,0,0
