second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,2649.50244140625,1,1230,2.623,false
2,0,2649.50244140625,1,1230,3.056,false
3,0,3209.58203125,1,1230,1.976,false
4,0,3209.58203125,1,1230,2.332,false
5,0,3209.58203125,1,1230,2.497,false
6,0,3209.58203125,1,1230,2.507,false
7,0,3209.58203125,1,1230,2.233,false
8,0,3209.58203125,1,1230,2.321,false
9,0,3209.58203125,1,1230,2.772,false
10,0,3209.58203125,1,1230,2.483,false
11,0,3209.58203125,1,1230,2.625,false
12,0,3209.58203125,1,1230,1.975,false
13,0,3209.58203125,1,1230,2.093,false
14,0,3209.58203125,1,1230,2.496,false
15,0,3209.58203125,1,1230,2.506,false
16,0,3209.58203125,1,1230,1.972,false
17,0,3209.58203125,1,1230,2.391,false
18,0,3209.58203125,1,1230,2.037,false
19,0,3209.58203125,1,1230,2.229,false
20,0,3209.58203125,1,1230,2.655,false
21,0,3209.58203125,1,1230,2.017,false
22,0,3209.58203125,1,1230,2.128,false
23,0,3209.58203125,1,1230,2.566,false
24,0,3209.58203125,1,1230,1.934,false
25,0,3209.58203125,1,1230,1.998,false
26,0,3209.58203125,1,1230,2.812,false
27,0,3209.58203125,1,1230,2.194,false
28,0,3209.58203125,1,1230,2.194,false
29,0,3209.58203125,1,1230,2.194,false
30,0,3209.58203125,1,1230,2.194,false
1,1,2221.26953125,1,1226,2.225,false
2,1,3208.781982421875,1,1226,2.662,false
3,1,3208.781982421875,1,1226,3.004,false
4,1,3208.781982421875,1,1226,1.981,false
5,1,3208.781982421875,1,1226,2.126,false
6,1,3208.781982421875,1,1226,2.545,false
7,1,3208.781982421875,1,1226,2.165,false
8,1,3208.781982421875,1,1226,1.984,false
9,1,3208.781982421875,1,1226,2.413,false
10,1,3208.781982421875,1,1226,2.117,false
11,1,3208.781982421875,1,1226,2.257,false
12,1,3208.781982421875,1,1226,2.695,false
13,1,3208.781982421875,1,1226,2.080,false
14,1,3208.781982421875,1,1226,2.159,false
15,1,3208.781982421875,1,1226,2.595,false
16,1,3208.781982421875,1,1226,1.973,false
17,1,3208.781982421875,1,1226,2.039,false
18,1,3208.781982421875,1,1226,2.852,false
