client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,405.30000000074506,2880.1,2604.3,3155.9,1,1269,0
1,303.09999999962747,3026.0,2867.7,3184.4,1,1269,0
2,344,2951.7,2328.8,3297.3,1,1189,0
3,320.5,3092.6,2311.8,3653.6,1,1206,0
4,254.69999999925494,2840.3,2395.9,3284.7,1,1226,0
5,339,3032.6,2874.2,3190.9,1,1284,0
6,282.30000000074506,2945.2,2395.8,3228.8,1,1285,0
7,375.69999999925494,3112.2,2425.4,3711.2,1,1246,0
8,312.09999999962747,2892.0,2556.7,3227.3,1,1269,0
9,373.59999999962747,2837.8,2335.5,3153.1,1,1257,0
10,303.90000000037253,2909.3,2237.2,3347.3,2,1353,0
11,311.59999999962747,2716.2,2192.1,3240.3,1,1287,0
