client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,395.90000000037253,3040.6,2898.6,3182.6,1,1204,0
1,331.59999999962747,2907.0,2317.1,3219.6,1,1215,0
2,326.69999999925494,3042.8,2323.3,3568.8,1,1234,0
3,261.19999999925494,2772.3,2350.1,3194.5,1,1205,0
4,317.40000000037253,2996.6,2795.3,3197.9,1,1214,0
5,368.09999999962747,2936.6,2354.8,3248.1,1,1244,0
6,344.5,3048.4,2410.1,3538.2,1,1203,0
7,313.1000000014901,2412.9,2412.9,2412.9,3,139,0
8,292.1000000014901,2762.4,2762.4,2762.4,0,0,0
9,314,2700.4,2241.3,3159.6,0,0,0
10,309.5,2909.8,2267.1,3552.5,0,0,0
11,349.30000000074506,2832.3,2442.6,3221.9,1,1240,0
12,332,2844.4,2844.4,2844.4,0,0,0
13,355.30000000074506,2953.4,2383.0,3255.3,3,1379,0
14,379.09999999962747,3112.6,2422.4,3734.7,2,1360,0
15,331.8999999985099,2946.7,2654.9,3238.5,1,1328,0
16,366,2690.8,2267.0,3114.7,0,0,0
17,399.2999999988824,3037.8,2367.6,3577.0,1,1302,0
18,366.7999999988824,2795.6,2410.5,3180.8,1,1302,0
19,336.19999999925494,3008.0,2762.0,3254.0,1,1338,0
20,404.7000000011176,2986.6,2448.1,3257.3,1,1322,0
21,581.0999999996275,3181.1,2512.1,3850.1,0,0,0
22,447.80000000074506,2760.5,2760.5,2760.5,0,0,0
23,423.69999999925494,2916.2,2363.4,3196.1,1,1233,0
24,496.40000000037253,3129.9,2534.6,3761.1,2,1230,0
25,425.19999999925494,2664.6,2664.6,2664.6,0,0,0
