client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,322.40000000037253,2933.4,2369.4,3497.4,1,56,0
1,274.40000000037253,2720.9,2255.8,3185.9,1,1239,0
2,335.69999999925494,2936.6,2687.3,3185.8,1,1246,0
3,310.19999999925494,2877.6,2238.8,3195.0,1,1285,0
4,331.40000000037253,3009.9,2387.7,3420.8,1,1272,0
5,346.80000000074506,2735.9,2296.2,3175.6,1,1245,0
6,304.5,2935.4,2674.8,3196.1,1,1288,0
7,279.5,2837.4,2294.0,3185.6,1,1269,0
8,393.40000000037253,3088.2,2455.0,3556.4,1,1271,0
9,385,2813.4,2487.9,3139.0,2,1231,0
10,402.69999999925494,3021.5,2906.2,3136.8,1,1203,0
11,333.09999999962747,2885.7,2282.4,3238.1,1,1223,0
12,352.09999999962747,3082.3,2375.6,3676.5,1,1259,0
13,318.80000000074506,2492.4,2492.4,2492.4,2,117,0
