second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,3182.636962890625,1,1204,2.817,false
2,0,3182.636962890625,1,1204,2.211,false
3,0,3182.636962890625,1,1204,1.937,false
4,0,3182.636962890625,1,1204,2.746,false
5,0,3182.636962890625,1,1204,2.072,false
6,0,3182.636962890625,1,1204,2.174,false
7,0,3182.636962890625,1,1204,2.937,false
8,0,3182.636962890625,1,1204,1.983,false
9,0,3182.636962890625,1,1204,2.069,false
10,0,3182.636962890625,1,1204,2.511,false
11,0,3182.636962890625,1,1204,2.260,false
12,0,3182.636962890625,1,1204,2.346,false
13,0,3182.636962890625,1,1204,2.783,false
14,0,3182.636962890625,1,1204,2.158,false
15,0,3182.636962890625,1,1204,2.519,false
16,0,3182.636962890625,1,1204,2.678,false
17,0,3182.636962890625,1,1204,2.339,false
18,0,3182.636962890625,1,1204,2.830,false
19,0,3182.636962890625,1,1204,2.830,false
20,0,3182.636962890625,1,1204,2.830,false
21,0,3182.636962890625,1,1204,2.830,false
22,0,3182.636962890625,1,1204,2.830,false
23,0,3182.636962890625,1,1204,2.830,false
24,0,3182.636962890625,1,1204,2.830,false
25,0,3182.636962890625,1,1204,2.830,false
26,0,3182.636962890625,1,1204,2.830,false
27,0,3182.636962890625,1,1204,2.830,false
28,0,3182.636962890625,1,1204,2.830,false
29,0,3182.636962890625,1,1204,2.830,false
30,0,3182.636962890625,1,1204,2.830,false
1,1,3184.23681640625,1,1215,2.072,false
2,1,3184.23681640625,1,1215,2.399,false
3,1,3184.23681640625,1,1215,2.523,false
4,1,3184.23681640625,1,1215,2.250,false
5,1,3184.23681640625,1,1215,2.717,false
6,1,3184.23681640625,1,1215,2.787,false
7,1,3184.23681640625,1,1215,2.175,false
8,1,3184.23681640625,1,1215,2.516,false
9,1,3184.23681640625,1,1215,2.674,false
10,1,3184.23681640625,1,1215,2.370,false
11,1,3184.23681640625,1,1215,2.480,false
12,1,3184.23681640625,1,1215,2.206,false
13,1,3184.23681640625,1,1215,1.954,false
14,1,3184.23681640625,1,1215,2.390,false
15,1,3184.23681640625,1,1215,2.502,false
16,1,3184.23681640625,1,1215,2.127,false
17,1,3184.23681640625,1,1215,1.994,false
18,1,3184.23681640625,1,1215,2.454,false
19,1,3184.23681640625,1,1215,2.454,false
20,1,3184.23681640625,1,1215,2.454,false
21,1,3184.23681640625,1,1215,2.454,false
22,1,3184.23681640625,1,1215,2.454,false
23,1,3184.23681640625,1,1215,2.454,false
24,1,3184.23681640625,1,1215,2.454,false
25,1,3184.23681640625,1,1215,2.454,false
26,1,3184.23681640625,1,1215,2.454,false
27,1,3184.23681640625,1,1215,2.454,false
28,1,3184.23681640625,1,1215,2.454,false
29,1,3184.23681640625,1,1215,2.454,false
30,1,3184.23681640625,1,1215,2.454,false
1,2,3236.336669921875,1,1234,2.800,false
2,2,3236.336669921875,1,1234,2.041,false
3,2,3236.336669921875,1,1234,2.179,false
4,2,3236.336669921875,1,1234,1.914,false
5,2,3236.336669921875,1,1234,2.348,false
6,2,3236.336669921875,1,1234,2.443,false
7,2,3236.336669921875,1,1234,2.540,false
8,2,3236.336669921875,1,1234,2.169,false
9,2,3236.336669921875,1,1234,2.331,false
10,2,3236.336669921875,1,1234,2.010,false
11,2,3236.336669921875,1,1234,2.395,false
12,2,3236.336669921875,1,1234,2.604,false
13,2,3236.336669921875,1,1234,1.970,false
14,2,3236.336669921875,1,1234,2.065,false
15,2,3236.336669921875,1,1234,2.786,false
16,2,3236.336669921875,1,1234,2.226,false
17,2,3236.336669921875,1,1234,1.966,false
18,2,3236.336669921875,1,1234,2.781,false
19,2,3236.336669921875,1,1234,2.098,false
20,2,3236.336669921875,1,1234,2.098,false
21,2,3236.336669921875,1,1234,2.098,false
22,2,3236.336669921875,1,1234,2.098,false
23,2,3236.336669921875,1,1234,2.098,false
24,2,3236.336669921875,1,1234,2.098,false
25,2,3236.336669921875,1,1234,2.098,false
26,2,3236.336669921875,1,1234,2.098,false
27,2,3236.336669921875,1,1234,2.098,false
28,2,3236.336669921875,1,1234,2.098,false
29,2,3236.336669921875,1,1234,2.098,false
30,2,3236.336669921875,1,1234,2.098,false
1,3,3194.536865234375,1,1205,2.695,false
2,3,3194.536865234375,1,1205,2.803,false
3,3,3194.536865234375,1,1205,2.530,false
4,3,3194.536865234375,1,1205,2.648,false
5,3,3194.536865234375,1,1205,1.979,false
6,3,3194.536865234375,1,1205,2.084,false
7,3,3194.536865234375,1,1205,2.837,false
8,3,3194.536865234375,1,1205,2.515,false
9,3,3194.536865234375,1,1205,1.994,false
10,3,3194.536865234375,1,1205,2.783,false
11,3,3194.536865234375,1,1205,2.145,false
12,3,3194.536865234375,1,1205,2.263,false
13,3,3194.536865234375,1,1205,2.683,false
14,3,3194.536865234375,1,1205,2.060,false
15,3,3194.536865234375,1,1205,2.424,false
16,3,3194.536865234375,1,1205,2.591,false
17,3,3194.536865234375,1,1205,2.267,false
18,3,3194.536865234375,1,1205,2.745,false
19,3,3194.536865234375,1,1205,2.745,false
20,3,3194.536865234375,1,1205,2.745,false
21,3,3194.536865234375,1,1205,2.745,false
22,3,3194.536865234375,1,1205,2.745,false
23,3,3194.536865234375,1,1205,2.745,false
24,3,3194.536865234375,1,1205,2.745,false
25,3,3194.536865234375,1,1205,2.745,false
26,3,3194.536865234375,1,1205,2.745,false
27,3,3194.536865234375,1,1205,2.745,false
28,3,3194.536865234375,1,1205,2.745,false
29,3,3194.536865234375,1,1205,2.745,false
30,3,3194.536865234375,1,1205,2.745,false
1,4,3197.936767578125,1,1214,1.972,false
2,4,3197.936767578125,1,1214,2.287,false
3,4,3197.936767578125,1,1214,2.421,false
4,4,3197.936767578125,1,1214,2.146,false
5,4,3197.936767578125,1,1214,2.259,false
6,4,3197.936767578125,1,1214,2.697,false
7,4,3197.936767578125,1,1214,2.058,false
8,4,3197.936767578125,1,1214,2.136,false
9,4,3197.936767578125,1,1214,2.581,false
10,4,3197.936767578125,1,1214,2.266,false
11,4,3197.936767578125,1,1214,2.386,false
12,4,3197.936767578125,1,1214,2.474,false
13,4,3197.936767578125,1,1214,2.225,false
14,4,3197.936767578125,1,1214,2.296,false
15,4,3197.936767578125,1,1214,2.772,false
16,4,3197.936767578125,1,1214,2.012,false
17,4,3197.936767578125,1,1214,2.191,false
18,4,3197.936767578125,1,1214,1.902,false
19,4,3197.936767578125,1,1214,2.337,false
20,4,3197.936767578125,1,1214,2.337,false
21,4,3197.936767578125,1,1214,2.337,false
22,4,3197.936767578125,1,1214,2.337,false
23,4,3197.936767578125,1,1214,2.337,false
24,4,3197.936767578125,1,1214,2.337,false
25,4,3197.936767578125,1,1214,2.337,false
26,4,3197.936767578125,1,1214,2.337,false
27,4,3197.936767578125,1,1214,2.337,false
28,4,3197.936767578125,1,1214,2.337,false
29,4,3197.936767578125,1,1214,2.337,false
30,4,3197.936767578125,1,1214,2.337,false
1,5,3248.13671875,1,1244,2.981,false
2,5,3248.13671875,1,1244,1.934,false
3,5,3248.13671875,1,1244,2.095,false
4,5,3248.13671875,1,1244,2.468,false
5,5,3248.13671875,1,1244,2.219,false
6,5,3248.13671875,1,1244,2.314,false
7,5,3248.13671875,1,1244,2.790,false
8,5,3248.13671875,1,1244,2.120,false
9,5,3248.13671875,1,1244,2.211,false
10,5,3248.13671875,1,1244,1.933,false
11,5,3248.13671875,1,1244,2.301,false
12,5,3248.13671875,1,1244,2.502,false
13,5,3248.13671875,1,1244,2.567,false
14,5,3248.13671875,1,1244,2.285,false
15,5,3248.13671875,1,1244,2.675,false
16,5,3248.13671875,1,1244,2.438,false
17,5,3248.13671875,1,1244,2.144,false
18,5,3248.13671875,1,1244,2.670,false
19,5,3248.13671875,1,1244,1.996,false
20,5,3248.13671875,1,1244,1.996,false
21,5,3248.13671875,1,1244,1.996,false
22,5,3248.13671875,1,1244,1.996,false
23,5,3248.13671875,1,1244,1.996,false
24,5,3248.13671875,1,1244,1.996,false
25,5,3248.13671875,1,1244,1.996,false
26,5,3248.13671875,1,1244,1.996,false
27,5,3248.13671875,1,1244,1.996,false
28,5,3248.13671875,1,1244,1.996,false
29,5,3248.13671875,1,1244,1.996,false
30,5,3248.13671875,1,1244,1.996,false
1,6,3196.8369140625,1,1203,2.615,false
2,6,3196.8369140625,1,1203,2.730,false
3,6,3196.8369140625,1,1203,2.454,false
4,6,3196.8369140625,1,1203,2.902,false
5,6,3196.8369140625,1,1203,2.170,false
6,6,3196.8369140625,1,1203,1.979,false
7,6,3196.8369140625,1,1203,2.423,false
8,6,3196.8369140625,1,1203,2.755,false
9,6,3196.8369140625,1,1203,2.537,false
10,6,3196.8369140625,1,1203,2.930,false
11,6,3196.8369140625,1,1203,2.034,false
12,6,3196.8369140625,1,1203,2.164,false
13,6,3196.8369140625,1,1203,2.581,false
14,6,3196.8369140625,1,1203,1.950,false
15,6,3196.8369140625,1,1203,2.313,false
16,6,3196.8369140625,1,1203,2.476,false
17,6,3196.8369140625,1,1203,2.147,false
18,6,3196.8369140625,1,1203,2.623,false
19,6,3196.8369140625,1,1203,2.623,false
20,6,3196.8369140625,1,1203,2.623,false
21,6,3196.8369140625,1,1203,2.623,false
22,6,3196.8369140625,1,1203,2.623,false
23,6,3196.8369140625,1,1203,2.623,false
24,6,3196.8369140625,1,1203,2.623,false
25,6,3196.8369140625,1,1203,2.623,false
26,6,3196.8369140625,1,1203,2.623,false
27,6,3196.8369140625,1,1203,2.623,false
28,6,3196.8369140625,1,1203,2.623,false
29,6,3196.8369140625,1,1203,2.623,false
30,6,3196.8369140625,1,1203,2.623,false
1,7,2412.853271484375,0,0,2.073,false
2,7,2412.853271484375,1,0,2.183,true
3,7,2412.853271484375,1,23,2.195,false
4,7,2412.853271484375,1,23,1.977,false
5,7,2412.853271484375,1,23,2.065,false
6,7,2412.853271484375,1,23,2.129,false
7,7,2412.853271484375,1,23,2.229,false
