client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,447,3035.1,2394.9,3675.2,0,0,0
1,279,2865.1,2297.3,3220.5,1,1211,0
2,415.30000000074506,2996.2,2820.6,3171.8,2,1219,0
3,373.30000000074506,2748.2,2349.4,3147.0,0,0,0
4,304.80000000074506,3018.6,2408.3,3466.9,2,1189,0
5,310,2398.8,2398.8,2398.8,0,0,0
6,300.09999999962747,3027.2,2786.6,3163.1,2,1191,0
7,356.40000000037253,2763.3,2283.1,3243.5,0,0,0
8,332.69999999925494,3037.8,2305.6,3625.6,1,1232,0
9,322.90000000037253,2438.4,2438.4,2438.4,3,208,0
10,324.09999999962747,2840.9,2840.9,2840.9,2,93,0
11,387.09999999962747,2898.4,2465.3,3331.6,1,12,0
12,319.80000000074506,3018.5,2356.3,3680.7,2,100,0
13,333.09999999962747,2635.6,2635.6,2635.6,0,0,0
14,331,2869.8,2299.1,3257.1,1,1239,0
15,348.7000000011176,2938.1,2393.0,3483.3,0,0,0
16,353.80000000074506,2331.9,2331.9,2331.9,0,0,0
17,326.2000000011176,2755.8,2755.8,2755.8,0,0,0
18,381.80000000074506,2875.0,2526.3,3223.7,0,0,0
19,447.09999999962747,3123.3,2498.7,3747.8,0,0,0
20,445.69999999925494,3019.9,2734.1,3195.5,1,1266,0
21,501.40000000037253,2882.2,2511.3,3253.2,0,0,0
22,451.09999999962747,3125.5,2499.8,3689.6,1,1234,0
23,496.2000000011176,2926.4,2677.2,3175.5,1,1148,0
24,505.69999999925494,2926.9,2417.1,3201.2,1,1151,0
25,635.6999999992549,3203.8,2597.0,3810.5,0,0,0
26,484,2574.9,2574.9,2574.9,2,151,0
27,506.2999999988824,2751.8,2390.4,3113.1,0,0,0
