second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,2564.527099609375,0,0,1.918,false
2,0,2564.527099609375,0,0,1.951,false
3,0,2564.527099609375,0,0,1.429,false
4,0,2564.527099609375,0,0,0.430,false
5,0,2564.527099609375,1,0,0.060,true
6,0,2564.527099609375,1,1242,2.165,false
7,0,2564.527099609375,1,1242,2.880,false
8,0,3188.305908203125,1,1242,2.238,false
9,0,3188.305908203125,1,1242,2.186,false
10,0,3188.305908203125,1,1242,2.713,false
11,0,3188.305908203125,1,1242,2.068,false
12,0,3188.305908203125,1,1242,2.148,false
13,0,3188.305908203125,1,1242,2.598,false
14,0,3188.305908203125,1,1242,1.961,false
15,0,3188.305908203125,1,1242,2.026,false
16,0,3188.305908203125,1,1242,2.476,false
17,0,3188.305908203125,1,1242,2.140,false
18,0,3188.305908203125,1,1242,2.291,false
19,0,3188.305908203125,1,1242,2.755,false
20,0,3188.305908203125,1,1242,2.111,false
21,0,3188.305908203125,1,1242,2.198,false
22,0,3188.305908203125,1,1242,2.650,false
23,0,3188.305908203125,1,1242,2.006,false
24,0,3188.305908203125,1,1242,2.099,false
25,0,3188.305908203125,1,1242,2.839,false
26,0,3188.305908203125,1,1242,2.198,false
27,0,3188.305908203125,1,1242,2.198,false
28,0,3188.305908203125,1,1242,2.198,false
29,0,3188.305908203125,1,1242,2.198,false
30,0,3188.305908203125,1,1242,2.198,false
1,1,2898.126953125,0,0,1.913,false
2,1,2898.126953125,0,0,1.903,false
3,1,2898.126953125,0,0,1.698,false
4,1,2898.126953125,0,0,1.065,false
5,1,2898.126953125,0,0,0.057,false
6,1,2898.126953125,1,0,0.050,true
7,1,2898.126953125,1,1245,2.165,false
8,1,3198.60595703125,1,1245,2.512,false
9,1,3198.60595703125,1,1245,2.864,false
10,1,3198.60595703125,1,1245,2.215,false
11,1,3198.60595703125,1,1245,2.377,false
12,1,3198.60595703125,1,1245,2.793,false
13,1,3198.60595703125,1,1245,2.141,false
14,1,3198.60595703125,1,1245,2.244,false
15,1,3198.60595703125,1,1245,2.664,false
16,1,3198.60595703125,1,1245,2.027,false
17,1,3198.60595703125,1,1245,2.132,false
18,1,3198.60595703125,1,1245,2.539,false
19,1,3198.60595703125,1,1245,2.205,false
20,1,3198.60595703125,1,1245,2.389,false
21,1,3198.60595703125,1,1245,2.839,false
22,1,3198.60595703125,1,1245,2.218,false
23,1,3198.60595703125,1,1245,2.283,false
24,1,3198.60595703125,1,1245,2.742,false
25,1,3198.60595703125,1,1245,2.397,false
26,1,3198.60595703125,1,1245,2.557,false
27,1,3198.60595703125,1,1245,2.557,false
28,1,3198.60595703125,1,1245,2.557,false
29,1,3198.60595703125,1,1245,2.557,false
30,1,3198.60595703125,1,1245,2.557,false
1,2,2321.95166015625,0,0,1.866,false
2,2,2321.95166015625,0,0,1.926,false
3,2,2321.95166015625,0,0,1.689,false
4,2,2321.95166015625,0,0,0.698,false
5,2,2321.95166015625,1,0,0.056,true
6,2,2321.95166015625,1,1232,1.002,false
7,2,2321.95166015625,1,1232,2.477,false
8,2,3195.8056640625,1,1232,2.104,false
9,2,3195.8056640625,1,1232,2.456,false
10,2,3195.8056640625,1,1232,2.567,false
11,2,3195.8056640625,1,1232,1.984,false
12,2,3195.8056640625,1,1232,2.420,false
13,2,3195.8056640625,1,1232,2.826,false
14,2,3195.8056640625,1,1232,2.241,false
15,2,3195.8056640625,1,1232,2.299,false
16,2,3195.8056640625,1,1232,2.749,false
17,2,3195.8056640625,1,1232,2.428,false
18,2,3195.8056640625,1,1232,2.563,false
19,2,3195.8056640625,1,1232,1.933,false
20,2,3195.8056640625,1,1232,1.998,false
21,2,3195.8056640625,1,1232,2.449,false
22,2,3195.8056640625,1,1232,2.552,false
23,2,3195.8056640625,1,1232,2.278,false
24,2,3195.8056640625,1,1232,2.365,false
25,2,3195.8056640625,1,1232,2.029,false
26,2,3195.8056640625,1,1232,2.179,false
27,2,3195.8056640625,1,1232,2.179,false
28,2,3195.8056640625,1,1232,2.179,false
29,2,3195.8056640625,1,1232,2.179,false
30,2,3195.8056640625,1,1232,2.179,false
1,3,2390.65185546875,0,0,1.823,false
2,3,2390.65185546875,0,0,1.940,false
3,3,2390.65185546875,0,0,1.329,false
