client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,260.39999999990687,2282.4,1930.5,2885.6,0,0,0
1,254.20000000018626,2097.3,1915.9,2233.3,2,452,0
2,287.5,2170.1,1933.9,2719.5,2,373,0
3,299.40000000037253,2194.6,2022.5,2320.8,1,400,0
4,273.60000000009313,2182.3,1971.9,2536.9,2,440,0
5,255.6999999997206,2007.4,1899.5,2219.3,1,389,0
6,270.90000000037253,2194.3,2015.5,2353.8,1,352,0
7,277.89999999990687,2182.1,1896.1,2758.9,1,297,0
8,284.70000000018626,2039.6,1884.5,2194.8,4,270,0
9,318,2084.8,1790.1,2632.2,1,58,0
10,282.1999999997206,1865.3,1758.8,1971.8,4,245,0
11,289,2206.5,2015.7,2397.3,4,251,0
12,280.1999999997206,2260.3,1967.3,2841.1,0,0,0
13,368.20000000018626,2165.1,2008.9,2451.9,3,500,0
14,666.7000000001863,2332.5,2084.9,3249.5,1,236,0
15,468.39999999990687,2191.4,2006.8,2588.6,1,202,0
16,458.39999999990687,2370.1,2097.9,3052.0,1,227,0
17,363,2140.2,1999.0,2502.6,1,219,0
18,502,2321.2,2013.8,3134.0,1,248,0
