client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,262.79999999981374,2300.2,2233.4,2459.0,2,403,0
1,326.89999999990687,2524.7,2385.5,2780.2,1,271,0
2,278,2475.9,2185.3,3138.0,2,361,0
3,280.89999999990687,2379.6,2185.9,2543.0,1,247,0
4,301.5,2464.0,2282.6,2976.0,2,367,0
5,273.8000000002794,2272.0,2198.9,2345.2,4,340,0
6,296.20000000018626,2544.0,2303.4,2784.6,1,23,0
7,423.20000000018626,2267.3,2154.0,2380.7,2,122,0
8,291.20000000018626,2576.5,2331.4,2821.7,1,104,0
9,306.6999999997206,2327.7,2254.3,2493.9,2,373,0
10,310.59999999962747,2597.5,2311.9,3311.0,1,326,0
11,304.10000000009313,2560.8,2296.9,3117.0,1,337,0
12,331.8000000002794,2462.2,2299.0,2618.7,3,492,0
