client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,364.6999999997206,2954.8,2266.0,3274.9,2,1004,0
1,277.3000000002794,2906.4,2195.0,3108.9,2,987,0
2,339.29999999981374,2513.2,2330.7,2746.9,1,306,0
3,362.60000000009313,2913.2,2279.0,3218.5,2,835,0
4,249.5,2435.3,2282.0,2508.4,1,350,0
5,271.5,2482.6,2248.7,2894.6,1,347,0
6,260.89999999990687,2294.8,2258.1,2367.4,1,206,0
7,286.3000000002794,2657.5,2329.2,2790.6,1,736,0
8,278.70000000018626,2635.0,2260.5,3085.9,1,660,0
9,284.5,2427.2,2330.7,2523.8,3,208,0
10,347.90000000037253,2691.2,2324.7,3300.9,0,0,0
11,337.60000000009313,2732.7,2248.0,3685.5,1,649,0
12,301.89999999990687,2581.4,2331.7,3250.2,1,375,0
13,463.1999999997206,2405.3,2167.5,2883.8,2,278,0
14,594.8999999999069,2654.8,2539.0,2747.8,1,642,0
