client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,382.30000000074506,2777.4,2403.9,3151.0,1,1228,0
1,288.9000000022352,2935.6,2683.8,3187.4,1,1263,0
2,401.19999999925494,2936.7,2372.9,3243.8,2,1284,0
3,361.3999999985099,3037.9,2329.7,3543.1,1,1263,0
4,326.19999999925494,2313.1,2313.1,2313.1,3,183,0
5,295.3999999985099,2841.0,2841.0,2841.0,0,0,0
6,418.1000000014901,2863.6,2369.9,3357.3,1,104,0
7,304.19999999925494,2983.6,2296.5,3670.7,0,0,0
8,304.6000000014901,2885.0,2543.4,3226.6,2,1382,0
9,346.4000000022352,2849.8,2329.8,3231.9,2,1359,0
10,308.0999999977648,2964.9,2332.3,3355.9,1,1241,0
11,310,2753.9,2301.7,3206.1,1,1259,0
12,372.30000000074506,2962.2,2763.8,3160.6,1,1230,0
13,417.19999999925494,2940.3,2395.4,3226.3,1,1239,0
14,320.3999999985099,3040.2,2383.4,3549.8,1,1297,0
15,352,2869.2,2430.6,3307.9,2,1303,0
16,349.19999999925494,3008.6,2873.1,3144.1,1,1226,0
17,380.8999999985099,2946.8,2372.3,3306.4,1,1227,0
18,427,2766.7,2328.2,3205.3,1,1275,0
19,367.8999999985099,2968.4,2743.8,3193.1,1,1233,0
20,408.4000000022352,2925.5,2393.6,3224.2,1,1163,0
21,448.9000000022352,3169.9,2520.3,3725.6,1,1259,0
22,472,2639.7,2639.7,2639.7,1,48,0
23,576.1000000014901,2827.0,2427.3,3226.6,2,77,0
24,515.1000000014901,3098.0,2515.0,3681.0,2,204,0
