client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,248.40000000037253,4012.5,2228.0,14437.1,7,25202,0
1,254.79999999981374,3871.9,2233.0,6152.3,5,5535,0
2,254.5,3123.7,2211.8,4996.1,13,5817,0
3,254.29999999981374,3226.5,2209.4,5000.3,5,6532,0
4,301.79999999981374,3749.0,2296.7,8134.2,9,29518,0
5,289.5,3288.8,2321.3,5173.1,7,6966,0
6,290.80000000074506,3457.3,2333.0,4987.0,7,6963,0
7,348.6000000005588,3876.6,2279.3,13128.4,18,27507,0
8,316.40000000037253,3706.6,2275.9,7229.8,6,29853,0
9,291,3444.0,2255.0,7928.6,7,21826,0
10,287.5,3435.0,2100.0,6498.7,19,12070,0
11,296.09999999962747,3062.1,2184.6,5459.4,16,5298,0
12,291.59999999962747,3310.0,2297.1,5064.1,6,6533,0
13,289.29999999981374,3441.3,2300.5,4739.2,5,3336,0
14,322.70000000018626,4347.6,2323.4,9372.5,9,18138,0
15,537.2000000001863,3797.3,2405.9,5556.1,6,4578,0
16,361,3456.8,2396.1,6460.2,8,15841,0
17,429.5,3344.9,2192.8,5323.6,5,6011,0
18,402,3561.5,2416.6,5174.5,7,6346,0
19,397.70000000018626,3854.0,2270.4,9420.3,6,24208,0
20,377,3471.4,2250.5,6446.9,15,11832,0
21,388.40000000037253,3081.9,2184.4,4845.3,5,3178,0
22,416.6000000005588,3922.1,2413.9,6866.3,6,28987,0
23,386.79999999981374,3597.6,2316.9,5772.8,7,8514,0
24,445.79999999981374,3756.7,2449.6,5948.4,11,6646,0
25,832,3344.5,2414.6,5792.1,6,6921,0
26,680.7000000001863,3314.5,2149.6,4801.7,3,2016,0
27,1285.2999999998137,4202.1,2737.2,5213.4,11,7661,0
28,1061.7000000001863,3038.5,2135.4,5062.0,14,4315,0
29,517.4000000003725,3329.4,2156.0,4898.4,5,5453,0
30,557.5,3425.9,2184.1,5117.4,13,3056,0
31,508.90000000037253,3401.3,2251.2,5780.2,5,7684,0
32,632.3999999994412,3864.0,2428.3,7217.9,7,24868,0
33,1365.1000000005588,4362.0,3350.5,6356.5,6,9864,0
34,7994.299999999814,3878.9,3076.4,4839.4,15,19258,0
35,1839.7999999998137,4236.9,3671.9,4913.1,5,3461,0
36,1947.5,4525.0,3851.1,5336.5,8,5354,0
37,1656.9000000003725,4553.1,3946.5,5771.6,5,6064,0
38,2307.7000000001863,4793.7,4256.9,5186.0,6,4101,0
39,2150.100000000559,4206.4,3262.2,5413.8,6,4228,0
40,1317.5,4010.6,3352.9,5278.2,7,10961,0
41,1472.6000000005588,4523.5,3786.5,5367.0,4,4334,0
42,2192.5,4895.2,3661.7,7088.8,11,17695,0
43,1773.2000000001863,5112.1,3715.8,8853.4,5,14552,0
44,2078.399999999441,5380.5,4766.8,6862.4,4,26407,0
45,2718.2999999998137,7767.7,7767.7,7767.7,4,13556,0
46,2506.7000000001863,5696.4,5004.4,6388.3,4,7260,0
47,1878.5999999996275,5694.6,3823.3,8999.3,4,27031,0
48,2768.600000000559,,,,1,0,0
