client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,242,4029.8,2241.4,5162.6,6,7094,0
1,248.20000000018626,3490.0,2241.2,5332.3,4,4511,0
2,437.40000000037253,3291.3,2314.2,4875.5,5,3781,0
3,284.70000000018626,3560.0,2181.4,5165.4,6,3823,0
4,318,3187.3,2295.2,5558.2,5,5874,0
5,377.09999999962747,3313.3,2293.0,5038.4,6,4642,0
6,265,3273.2,2215.3,5067.4,7,5193,0
7,250.8999999994412,3230.2,2109.2,5440.0,6,6069,0
8,255.40000000037253,3683.1,2116.4,5452.0,6,5029,0
9,280.09999999962747,3375.8,2217.6,4596.0,6,4359,0
10,388.6000000005588,3500.8,2300.6,5064.5,5,4997,0
11,364,3302.6,2328.6,5133.4,6,4105,0
12,330.20000000018626,3730.3,2335.4,5307.6,8,6340,0
13,957.9000000003725,3741.0,2522.0,5854.5,7,8711,0
14,398.8999999994412,3747.8,2366.6,5527.8,8,5732,0
15,362.79999999981374,3407.4,2178.8,4648.4,4,3455,0
16,423.09999999962747,3399.0,2115.4,4626.8,4,3590,0
17,340.90000000037253,3511.2,2207.5,4765.7,11,2797,0
18,363.3999999994412,3613.2,2268.6,5155.0,14,4499,0
19,371.79999999981374,3924.6,2324.7,5214.6,8,6184,0
20,408,3450.7,2332.9,5710.7,6,6561,0
21,358.70000000018626,3278.8,2360.5,6522.0,7,11513,0
22,1130.7999999998137,3632.6,2163.1,5527.7,5,5568,0
23,546.5,3506.2,2165.5,4775.1,7,4981,0
24,434.70000000018626,3388.1,2162.6,4682.7,4,2852,0
25,415.90000000037253,3473.9,2227.8,4791.5,5,3381,0
26,388.1000000005588,3993.0,2203.9,6307.9,4,4838,0
27,390.19999999925494,3522.0,2211.4,4912.1,5,4579,0
28,1023.2999999998137,3649.9,2922.6,4781.3,4,2506,0
29,1454.7000000001863,3992.4,3106.7,5264.8,3,2041,0
30,1738.2000000001863,4036.2,3270.0,5607.0,6,6802,0
31,1487.199999999255,4029.3,3101.0,5346.4,4,3795,0
32,1125,3831.7,2771.0,5538.4,4,5430,0
33,929.5,3886.8,2895.0,6082.3,6,6585,0
34,1536.5,4180.9,3539.9,4999.8,7,3337,0
35,1569.7000000001863,4432.4,3542.9,5883.2,10,9937,0
36,1610.2000000001863,4446.2,3647.6,5280.0,7,5517,0
37,1568.699999999255,4335.3,3417.5,5323.0,3,1821,0
38,2369.699999999255,4376.8,3907.1,5115.2,5,2839,0
