client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,254.79999999981374,3543.8,2322.0,6020.8,8,11224,0
1,339.20000000018626,3629.6,2327.4,5261.4,7,3964,0
2,268.5,3605.9,2157.7,7508.6,12,15613,0
3,259.3999999994412,3838.2,2149.7,7312.8,7,16855,0
4,252.09999999962747,3494.9,2265.1,5430.5,6,8935,0
5,255.09999999962747,3697.4,2378.2,6659.5,6,19995,0
6,323.20000000018626,3680.2,2289.8,5357.0,7,7464,0
7,295,3341.0,2320.7,5100.7,8,7842,0
8,318.40000000037253,3383.0,2293.1,5653.4,8,10549,0
9,319.20000000018626,3721.2,2401.9,6557.5,8,12892,0
10,333.80000000074506,3418.4,2321.6,6083.9,7,7276,0
11,315.3999999994412,3806.3,2286.9,6645.5,11,10256,0
12,333.70000000018626,3458.9,2315.0,5290.7,8,17393,0
13,297.5,3416.7,2214.3,6022.2,5,5575,0
14,296.6000000005588,3396.9,2241.6,5116.4,4,4487,0
15,310.29999999981374,2796.7,2108.7,4905.9,5,6575,0
16,351.8999999994412,3406.3,2147.5,5110.4,5,5407,0
17,324.79999999981374,3759.4,2191.6,6216.4,6,8724,0
18,526.5,3269.8,2212.7,5354.9,7,7994,0
19,564,3234.9,2111.2,6829.9,6,17966,0
20,938.2999999998137,3564.7,2306.6,7479.6,7,15675,0
21,930.2999999998137,3644.0,2183.3,7353.0,7,16777,0
22,1512.2999999998137,3517.7,2220.2,5588.2,10,9120,0
23,1214.5999999996275,3536.8,2224.2,6409.3,5,8317,0
24,773.4000000003725,3859.2,2299.2,6395.1,6,5938,0
25,426,3250.2,2093.5,4981.0,5,9059,0
26,1053,3468.8,2352.4,5740.5,5,12317,0
27,1489,3926.7,3224.0,5218.3,6,5594,0
28,1316.5999999996275,3286.5,2235.9,5644.3,8,10745,0
29,1160.6000000005588,3497.3,2192.3,6017.9,5,4153,0
30,821.5,3243.1,2323.2,5431.1,6,9975,0
31,562.7999999998137,3217.3,2197.7,5348.2,4,5017,0
32,685.2999999998137,4351.4,2633.9,8234.9,7,10374,0
33,1734.4000000003725,4724.9,3563.5,6880.2,7,8331,0
34,1599.5999999996275,4419.3,3503.4,5419.5,4,4989,0
35,2141.100000000559,4657.7,4078.4,5262.2,6,5402,0
36,1486.1000000005588,4453.9,3832.0,4914.6,10,4629,0
37,2068.4000000003725,4336.2,3703.7,5159.9,6,4245,0
38,1872.0999999996275,4103.8,3645.3,4803.4,3,4656,0
39,1421.5,4745.6,3297.3,7904.4,6,17936,0
40,2020.5999999996275,4450.5,3520.2,5176.3,12,5494,0
41,2056,4591.6,3980.2,5311.9,4,4178,0
42,1451.7000000001863,4381.9,3504.3,5285.5,4,4570,0
