client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,270.29999999981374,2433.6,2234.3,2523.5,2,361,0
1,388.09999999962747,2515.0,2342.6,2972.7,2,1249,0
2,346.29999999981374,2494.2,2350.5,2658.7,2,1087,0
3,306.20000000018626,2466.6,2253.7,2996.2,3,340,0
4,364.29999999981374,2605.4,2356.2,2777.7,2,1322,0
5,298.29999999981374,2602.9,2299.5,2903.7,2,1385,0
6,538.4000000003725,2287.8,2162.1,2578.2,2,100,0
7,285.5,2244.2,2114.2,2790.7,2,16,0
8,281.6000000005588,2611.5,2197.6,3143.7,2,1535,0
9,288.40000000037253,2879.7,2286.8,3886.7,2,1611,0
10,277.6000000005588,2771.9,2205.2,3193.2,2,1665,0
11,289.70000000018626,2487.8,2291.8,2686.6,2,1223,0
12,597.8000000007451,3061.0,2115.0,3460.4,3,1115,0
13,865.7000000001863,2593.1,2479.4,2952.8,2,353,0
14,1019,2573.2,2411.2,2837.3,2,1196,0
15,719.9000000003725,2560.6,2419.2,3306.8,2,326,0
16,460.5,2190.5,2041.6,2594.4,2,350,0
17,449,2228.0,2062.8,3055.9,1,0,0
18,823.9000000003725,2303.9,2106.1,2888.6,1,414,0
19,447.09999999962747,2412.0,2088.6,3277.9,1,0,0
20,912,2582.7,2106.4,3303.8,1,432,0
21,1136.8999999994412,2452.9,2090.8,3690.4,1,466,0
22,978.2000000001863,2493.7,2070.5,4034.7,2,1810,0
23,632.9000000003725,2353.2,2127.8,2916.5,2,23,0
24,435.6000000005588,2385.0,2136.3,3306.9,3,497,0
25,484.20000000018626,2248.4,2150.4,2927.4,1,278,0
26,411,2237.5,2089.9,2451.4,1,367,0
27,503.6000000005588,3078.8,2473.2,4042.8,2,1493,0
28,1294.2999999998137,3518.3,3094.8,3855.5,2,462,0
29,1605.5,3459.4,3143.9,4213.5,2,611,0
30,1299.199999999255,4096.7,3269.5,4674.3,4,1547,0
31,1415.8999999994412,4009.2,3352.1,4233.3,3,1213,0
32,2136.2999999998137,3785.0,3231.8,4159.6,2,425,0
33,1923.7999999998137,2924.2,2139.1,3455.7,1,0,0
