client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,431.4000000022352,2441.9,2441.9,2441.9,1,93,0
1,399.5,2917.2,2917.2,2917.2,1,54,0
2,349.6000000014901,3246.0,3246.0,3246.0,1,36,0
3,424.30000000074506,3083.0,2479.1,3686.9,0,0,0
4,339.6000000014901,3192.1,2404.4,3979.7,0,0,0
5,322,2513.6,2513.6,2513.6,1,79,0
6,378.8999999985099,2952.7,2952.7,2952.7,0,0,0
7,308.5,3260.4,3260.4,3260.4,1,78,0
8,318,2959.0,2231.5,3686.6,0,0,0
9,351.19999999925494,2238.9,2238.9,2238.9,0,0,0
10,352.80000000074506,2627.8,2627.8,2627.8,0,0,0
11,360.19999999925494,3042.2,3042.2,3042.2,0,0,0
12,374.19999999925494,3457.7,3457.7,3457.7,0,0,0
