client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,269.29999999981374,2159.1,1926.3,2739.8,4,591,0
1,252.1999999997206,2065.2,1978.9,2116.7,1,356,0
2,290,2134.6,1917.8,2515.7,1,245,0
3,259.70000000018626,2207.0,1956.9,2921.7,3,366,0
4,300.79999999981374,2234.5,1920.3,2439.2,1,644,0
5,285.5,2169.6,1920.2,2741.5,1,317,0
6,282.89999999990687,2069.1,1994.2,2118.9,1,272,0
7,269.6999999997206,2356.7,2015.0,2485.2,1,650,0
8,280.29999999981374,2377.3,2025.6,2909.7,1,634,0
9,261.1999999997206,2162.5,2012.3,2312.6,0,0,0
10,287.59999999962747,2263.0,1951.1,2770.1,0,0,0
11,322.29999999981374,2199.2,1999.6,2457.7,1,642,0
12,303.89999999990687,2189.7,2057.0,2553.5,1,269,0
13,303.10000000009313,2276.3,1995.5,2963.1,1,280,0
14,293.89999999990687,2271.0,1992.9,2444.2,1,656,0
15,334.5,2225.2,1983.3,2834.9,2,296,0
16,445.39999999990687,2225.6,1999.0,2431.2,1,646,0
