client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,380.09999999962747,3412.1,2082.7,4377.7,15,3328,0
1,535.5999999996275,2317.1,2041.2,2845.0,2,1411,0
2,311.20000000018626,2280.5,1947.6,3465.8,4,1779,0
3,615.8999999994412,2623.0,1881.7,3735.3,10,3099,0
4,517.2999999998137,2035.4,1780.7,2402.3,1,540,0
5,272.6000000005588,2350.9,1861.2,3295.5,2,1468,0
6,268.1000000005588,2311.3,1971.9,3217.4,2,1403,0
7,272.5,2996.7,1870.6,3772.5,5,4280,0
8,379.3999999994412,1912.8,1790.6,2371.6,2,629,0
9,322.70000000018626,2005.2,1764.3,2509.9,1,532,0
10,311.20000000018626,1884.3,1753.7,2189.1,3,1296,0
11,941.9000000003725,2179.0,1773.4,3178.1,1,608,0
12,922.1999999992549,2999.3,2186.5,3735.0,4,2740,0
13,590.7000000001863,2030.8,1771.6,2533.2,2,502,0
14,1014.2000000001863,2256.4,1763.0,3575.7,1,543,0
15,848.7000000001863,2151.7,1761.6,3021.5,1,587,0
16,614.5,1957.3,1744.7,2412.2,1,549,0
17,517.2000000001863,1987.9,1776.7,2874.5,2,1214,0
18,863.7000000001863,2356.0,2079.1,3414.7,2,1322,0
19,754.2999999998137,2731.7,2237.1,3702.1,3,2411,0
20,1365.2000000001863,3568.4,3048.9,4379.8,6,3296,0
21,1538.2999999998137,3595.3,3190.6,4549.3,2,1596,0
22,1155.7000000001863,3643.6,2856.4,3890.4,3,1039,0
23,1422.2999999998137,3434.6,3063.1,3914.1,3,2170,0
