client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,280.90000000037253,3380.1,2257.1,5940.5,12,15363,0
1,274.29999999981374,3523.3,2223.9,5187.7,8,4914,0
2,271.40000000037253,3747.3,2264.3,5270.1,10,13194,0
3,290.8999999994412,4142.9,2204.1,5772.4,9,17793,0
4,272.6000000005588,3666.4,2244.8,5218.0,9,16837,0
5,270.20000000018626,3980.0,2229.2,5376.7,10,9038,0
6,294,4280.9,2282.4,5800.7,7,16890,0
7,265.1000000005588,3786.2,2313.5,6525.0,11,15892,0
8,272.5,3294.0,2025.6,5968.7,20,12202,0
9,399.09999999962747,4135.9,2167.7,6337.5,7,16330,0
10,357.79999999981374,4187.3,2279.4,6097.7,11,11183,0
11,460.79999999981374,3946.6,2360.9,5827.6,11,9531,0
12,626.3000000007451,3545.5,2102.5,5289.9,7,12681,0
13,343,4342.9,2250.7,6615.8,10,10255,0
14,329.09999999962747,3992.1,2253.5,5894.6,7,11398,0
15,408,3365.9,2104.4,4905.2,6,12417,0
16,347.79999999981374,3630.7,2025.2,6102.5,7,10587,0
17,347.79999999981374,3674.7,2051.3,6175.7,8,11527,0
18,444.20000000018626,4004.6,2527.3,5205.0,6,4917,0
19,1294.5,4346.6,3182.6,6231.4,14,15481,0
20,1363.2999999998137,4625.0,3335.7,5945.9,9,10540,0
21,1299.300000000745,4345.7,3118.7,5163.0,8,10160,0
22,1080.1000000005588,4452.7,3174.6,5291.5,10,13994,0
23,2041.2000000001863,4579.9,3981.7,6222.2,11,9814,0
24,1783.7000000001863,4491.8,3703.1,5440.1,9,10761,0
25,1241.9000000003725,4133.9,3240.2,5306.4,6,12253,0
26,1430.0999999996275,4248.7,3376.9,4926.8,8,10261,0
27,1420.7999999998137,4385.7,3471.0,6037.6,5,5632,0
28,1646.7000000001863,4350.3,3570.5,5599.4,7,11977,0
29,2253.2000000001863,4491.2,4126.9,5083.8,13,6442,0
30,1663.3999999994412,4739.9,3567.1,5610.5,6,12901,0
31,2358.2999999998137,4553.5,4184.4,5670.8,6,8243,0
32,3770.2999999998137,4220.7,3384.5,4864.3,13,10643,0
