client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,272.29999999981374,2749.1,2019.4,4411.1,2,2079,0
1,491.3999999994412,2536.1,2289.4,3384.3,4,1655,0
2,319.20000000018626,2498.4,2349.3,2644.2,2,3197,0
3,405,2644.2,2328.9,3235.8,3,2879,0
4,328.90000000037253,3096.3,2236.1,3483.0,2,1109,0
5,306.30000000074506,2564.7,2260.6,2964.1,3,2347,0
6,264,2569.5,2284.5,3131.8,2,268,0
7,306.5,3082.6,2285.6,3208.7,2,943,0
8,292,3404.8,2309.4,3994.8,9,2581,0
9,285.80000000074506,3056.1,2306.3,3201.6,2,938,0
10,362.80000000074506,2915.1,2296.9,4457.8,2,2194,0
11,379.79999999981374,2632.3,2300.5,3040.8,2,3406,0
12,428.40000000037253,2756.8,2347.1,3380.6,2,502,0
13,666.9000000003725,3112.0,2510.2,3502.9,2,1030,0
14,389.29999999981374,3246.0,2366.4,4175.4,8,2727,0
15,647.6000000005588,2627.3,2442.1,3150.7,2,370,0
16,345.20000000018626,2804.1,2313.9,2930.4,2,3925,0
17,357,3037.4,2301.6,3276.1,2,3943,0
18,372.29999999981374,2306.6,2123.6,2733.9,2,1770,0
19,744.3000000007451,2800.6,2147.3,4138.8,2,2009,0
20,758.7999999998137,3103.1,2526.7,3340.8,3,3160,0
21,1401.0999999996275,2859.2,2612.5,3463.5,2,3409,0
22,990.9000000003725,3034.6,2560.0,3881.1,2,915,0
23,710.7000000001863,2732.2,2517.3,3356.5,3,3180,0
24,687.7999999998137,2767.5,2505.6,3145.5,2,642,0
25,440.70000000018626,2474.0,2170.9,3696.1,2,1447,0
26,517.5,2465.2,2101.5,3187.9,2,1150,0
27,483.79999999981374,2866.6,2409.2,3406.1,2,668,0
28,790.8999999994412,3186.4,2809.6,3708.7,2,577,0
29,1590,3271.9,3082.6,4049.8,2,455,0
30,1169.2999999998137,3183.0,3064.2,3914.9,2,325,0
31,1148.5,2925.4,2362.1,3898.5,2,1303,0
32,721.7000000001863,2662.9,2129.9,3367.2,2,1431,0
33,1959.2999999998137,3441.2,3071.1,4697.1,3,2486,0
34,1366.9000000003725,3190.9,2936.1,3388.8,3,2805,0
