client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,235.89999999990687,2159.7,2049.2,2270.2,0,0,0
1,250.20000000018626,2500.2,2308.7,2691.8,4,288,0
2,277.59999999962747,2544.6,2203.7,3163.0,0,0,0
3,261.39999999990687,2359.5,2285.2,2543.1,2,301,0
4,277.6999999997206,2397.3,2184.3,2949.1,2,324,0
5,235.5,2277.7,2182.4,2349.5,2,325,0
6,301.10000000009313,2470.5,2251.9,2758.3,1,305,0
7,282.1999999997206,2514.2,2231.7,3121.0,1,253,0
8,268.60000000009313,2342.7,2247.2,2495.6,1,248,0
9,262.09999999962747,2415.0,2135.6,2895.7,1,244,0
10,297.5,2337.3,2278.7,2363.6,1,226,0
11,337.90000000037253,2559.3,2288.9,3280.9,1,158,0
