client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,287.80000000074506,2726.8,2276.8,3176.9,1,1326,0
1,296.1000000014901,3048.5,2350.4,3548.3,1,1370,0
2,298.4000000022352,2384.1,2384.1,2384.1,1,1334,0
3,295.19999999925494,2779.6,2779.6,2779.6,1,1267,0
4,287.30000000074506,2776.5,2372.9,3180.2,1,1277,0
5,344.5,2998.6,2373.3,3623.9,1,1300,0
6,322.0999999977648,2516.5,2516.5,2516.5,1,1283,0
7,370.4000000022352,2982.8,2982.8,2982.8,1,1280,0
8,318.9000000022352,3006.4,2378.4,3306.5,2,1364,0
9,366.5999999977648,3127.8,2383.2,3758.0,2,1367,0
10,317.20000000298023,2592.1,2592.1,2592.1,0,0,0
11,358.5,2706.3,2335.9,3076.7,1,90,0
12,360.5,2905.9,2326.6,3485.1,1,86,0
13,341.1000000014901,2374.3,2374.3,2374.3,2,1271,0
14,374.4000000022352,2835.0,2835.0,2835.0,1,1319,0
15,363.6000000014901,2825.2,2392.9,3257.4,1,1289,0
16,423.8999999985099,3119.4,2456.9,3781.9,1,1308,0
17,408.70000000298023,3007.9,2764.0,3251.8,1,1278,0
18,372.80000000074506,2957.9,2377.1,3323.1,1,1303,0
19,522.5,3106.9,2389.8,3824.0,2,1282,0
20,392.79999999701977,2919.5,2545.9,3293.0,2,1296,0
21,441.30000000074506,2746.9,2394.1,3099.7,1,1301,0
22,596.5999999977648,3151.4,2556.3,3705.9,1,1178,0
23,520.1000000014901,3042.8,2678.3,3407.3,1,1310,0
24,544.8000000007451,2967.2,2496.9,3217.6,1,1161,0
25,477.69999999925494,3156.3,2560.1,3713.8,1,1180,0
26,633,2809.2,2809.2,2809.2,1,76,0
27,647,2912.4,2437.4,3387.4,1,20,0
28,571.1999999992549,3204.6,2506.6,3902.6,0,0,0
