client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,234.3000000002794,2372.9,2083.4,2744.3,0,0,0
1,257.39999999990687,2426.9,2072.6,3158.8,0,0,0
2,249.89999999990687,2351.6,2182.8,2520.4,2,110,0
3,260.89999999990687,2442.0,2172.0,2933.3,0,0,0
4,259.8000000002794,2318.3,2222.7,2381.2,1,314,0
5,252.29999999981374,2471.6,2327.2,2753.8,1,301,0
6,277,2545.8,2319.0,3170.6,1,269,0
7,380,2498.0,2357.8,2752.7,1,247,0
8,292.79999999981374,2514.9,2262.0,3083.8,1,288,0
9,296.5,2291.8,2129.3,2511.5,1,256,0
10,310.5,2474.5,2282.2,2929.7,1,248,0
