client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,249.3999999994412,3334.9,2198.9,5405.5,5,5598,0
1,282.40000000037253,3780.7,2212.1,6389.8,4,9928,0
2,318,3222.7,2301.7,5424.0,6,15049,0
3,314.40000000037253,2994.4,2237.2,5080.7,4,11129,0
4,338.29999999981374,2804.1,2300.7,3816.8,11,2473,0
5,284.59999999962747,3030.4,2305.3,5152.8,12,12173,0
6,368.29999999981374,2914.6,2321.2,5487.1,14,25700,0
7,286.8999999994412,3063.6,2309.3,7076.1,13,21545,0
8,258.3999999994412,3798.4,2244.8,6543.0,5,11639,0
9,284.5,3858.0,2196.0,8713.8,15,17819,0
10,276.6000000005588,3523.4,2121.9,6364.7,6,13424,0
11,290.20000000018626,2787.7,2294.7,5427.3,12,11019,0
12,378.6000000005588,2880.7,2317.8,4273.9,4,2651,0
13,363.59999999962747,2954.6,2280.5,5267.0,5,11175,0
14,316.29999999981374,3310.2,2303.3,7697.5,5,19641,0
15,508,3912.7,2418.1,6455.7,6,12262,0
16,371.6000000005588,3359.1,2306.4,9079.7,6,29196,0
17,381.80000000074506,3372.1,2309.1,7144.9,5,18703,0
18,343.29999999981374,3054.2,2272.3,5332.4,8,7397,0
19,352.30000000074506,3542.4,2207.9,6380.1,13,13434,0
20,347.5,3124.3,2299.2,7635.0,13,21656,0
21,415.59999999962747,4394.1,2206.5,7440.7,11,13937,0
22,375.3999999994412,3645.2,2163.1,6444.2,4,10890,0
23,349.29999999981374,3278.4,2341.6,5638.1,5,15858,0
24,445.09999999962747,3370.4,2389.2,5580.9,7,10031,0
25,503.90000000037253,3235.2,2322.5,5613.2,6,14725,0
26,529.5999999996275,3599.2,2492.1,5226.4,6,13448,0
27,482.29999999981374,3360.3,2382.4,4521.6,6,3987,0
28,530.0999999996275,3182.0,2136.3,5601.2,5,12803,0
29,497.29999999981374,3348.1,2189.4,6377.5,4,7887,0
30,1509.6000000005588,3142.5,2536.6,5573.4,4,13187,0
31,1421.7000000001863,3454.1,2376.5,7673.8,6,24600,0
32,1180.7000000001863,2991.4,2350.2,5087.4,4,10505,0
33,1305.300000000745,3933.5,2873.4,9028.8,8,24122,0
34,1088.2999999998137,3645.4,2870.7,5343.6,4,10462,0
35,904.3999999994412,4132.6,2844.9,6799.9,5,11923,0
36,1715.5,4797.4,3757.5,7051.9,6,29364,0
37,1454.5,4775.1,3293.0,8852.5,9,24910,0
38,1840,4447.9,3729.3,5607.1,7,13555,0
39,1847.5,4514.5,3785.2,5466.6,5,8290,0
40,1930.4000000003725,4923.3,3784.9,5402.7,7,12954,0
41,2201.9000000003725,4662.1,4143.5,5106.0,5,9185,0
42,1983.5999999996275,5294.6,3834.0,6449.1,3,12743,0
43,2119.7000000001863,4881.3,3807.1,5353.7,4,10837,0
44,2346.5999999996275,6363.5,5720.2,7006.9,4,22678,0
45,5730.4000000003725,,,,2,5161,0
46,6041,7747.7,6456.6,9038.9,4,17022,0
47,5644.800000000745,7232.2,7232.2,7232.2,3,15948,0
