client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,288.8999999994412,3520.6,2358.7,4974.8,6,3683,0
1,349,3320.1,2197.1,4406.2,3,1822,0
2,632.5999999996275,3569.9,2509.5,6657.9,11,7722,0
3,340.69999999925494,3283.4,2195.1,5097.1,6,8536,0
4,392.1000000005588,3501.4,2407.8,5028.8,4,2630,0
5,299.40000000037253,3193.6,2203.5,5266.6,6,6803,0
6,268.59999999962747,3504.0,2088.2,5019.6,16,13859,0
7,262.70000000018626,3448.9,2097.3,5181.7,7,5325,0
8,303.09999999962747,3436.8,2226.3,5009.4,16,3622,0
9,292.20000000018626,3550.7,2317.7,6500.7,6,6145,0
10,1347.199999999255,3995.2,2659.7,8460.6,6,14577,0
11,442.79999999981374,3543.2,2409.9,5034.8,5,4181,0
12,309.29999999981374,3759.3,2369.4,6449.0,8,6037,0
13,673.9000000003725,3501.1,2263.6,5138.0,9,14134,0
14,407.20000000018626,3830.2,2346.3,5016.1,7,5816,0
15,361.6000000005588,3405.7,2284.1,5619.0,5,8101,0
16,308.90000000037253,3389.4,2225.6,4910.0,4,2460,0
17,312.8999999994412,3653.6,2177.7,5171.0,16,4566,0
18,350.59999999962747,3209.6,2109.5,5070.0,6,3037,0
19,406,3445.9,2211.0,4628.0,5,3134,0
20,361.3999999994412,4057.6,2318.3,7563.6,7,11136,0
21,540.5,3250.1,2287.0,4853.6,5,6016,0
22,755.7999999998137,3746.9,2206.3,5582.5,7,4792,0
23,925.2000000001863,3353.6,2271.9,5042.5,6,6611,0
24,1151.5,3297.8,2197.7,5012.8,4,2928,0
25,21889.10000000056,3790.7,2841.7,4998.7,18,3297,1
26,506.3999999994412,3548.6,2179.6,5988.4,4,4025,0
27,405.90000000037253,2838.6,2397.6,4659.1,5,4150,0
28,1239.3999999994412,4168.3,3195.0,7574.8,5,9726,0
29,2017.5999999996275,4234.3,3591.4,6567.3,6,11422,0
30,1274,3889.9,3157.0,4642.6,4,3132,0
31,1213.0999999996275,4003.1,3267.7,5256.5,3,1344,0
32,1117.0999999996275,3952.8,3160.4,5182.6,4,3540,0
33,1896.3999999994412,4124.4,3461.4,5230.5,4,5022,0
34,1669,3997.9,3279.7,5615.7,7,7350,0
35,1455.2000000001863,4429.4,3542.1,7888.3,6,11839,0
36,1124,4265.8,3118.1,5244.2,6,5554,0
37,2078,4826.9,3969.0,8394.1,6,13857,0
38,1956.7999999998137,4415.1,3971.1,5089.1,6,3179,0
39,1331.7999999998137,4169.0,3291.1,4854.1,5,3727,0
