client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,323.59999999962747,2481.6,2181.1,2607.4,1,546,0
1,253.70000000018626,2381.7,2227.9,2687.4,1,315,0
2,263.80000000074506,2384.2,2131.5,3089.3,3,396,0
3,259.8999999994412,2370.1,2193.7,2456.0,1,379,0
4,254.70000000018626,2361.5,2197.6,2851.8,3,376,0
5,325.8999999994412,2316.1,2270.9,2351.4,2,345,0
6,279.29999999981374,2388.8,2204.8,2741.8,1,323,0
7,281.40000000037253,2454.1,2223.5,3148.0,1,221,0
8,271.90000000037253,2350.6,2222.7,2552.6,1,206,0
9,366.5,2692.8,2283.3,3135.6,2,745,0
10,311.30000000074506,2232.3,1947.0,2612.1,0,0,0
11,609,2215.7,1956.6,2453.8,0,0,0
12,338.3999999994412,2314.6,1956.0,2850.2,0,0,0
13,281.6000000005588,2925.0,2218.6,3372.2,4,1522,0
14,293.29999999981374,3308.5,2198.5,4050.1,4,2205,0
15,675.7000000001863,2545.3,2272.6,3469.1,1,326,0
16,981.3999999994412,2582.3,2293.6,3249.0,1,329,0
17,989.2000000001863,2513.8,2295.5,2903.5,1,348,0
18,837,2598.4,2300.8,3406.7,1,351,0
19,459.69999999925494,2255.9,1939.1,2555.4,1,29,0
20,374.69999999925494,2319.9,2034.9,2980.3,1,84,0
21,341.29999999981374,2250.6,2044.3,2469.7,1,103,0
22,370.20000000018626,2965.4,2253.0,3084.5,1,1074,0
23,406,2372.3,2275.3,2512.0,1,358,0
24,697.2999999998137,3056.5,2951.5,3342.3,1,570,0
25,1596.5999999996275,3160.7,2945.2,3989.2,1,280,0
26,1540.6000000005588,2910.1,2252.2,4144.1,1,361,0
