client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,244,2457.9,2106.8,2871.0,3,598,0
1,260,2248.0,2107.1,2317.9,3,435,0
2,384.20000000018626,2786.9,2119.1,2954.8,1,904,0
3,379.70000000018626,2398.9,2191.7,2526.4,2,405,0
4,277.3999999994412,2286.1,2073.4,2655.2,4,413,0
5,403.79999999981374,2847.1,2261.8,3220.5,1,917,0
6,268,2874.7,2186.4,3116.9,2,1072,0
7,311.09999999962747,2802.5,2134.5,3014.4,1,894,0
8,273.6000000005588,2148.7,2042.2,2351.0,3,155,0
9,303.1000000005588,2436.9,2191.1,2845.9,2,23,0
10,284.70000000018626,2284.1,2210.3,2390.9,1,416,0
11,266.09999999962747,2798.0,2246.6,2928.8,1,876,0
12,318.29999999981374,2486.1,2210.0,3106.3,1,345,0
13,548.4000000003725,2388.8,2052.3,2869.6,3,390,0
14,486.40000000037253,2552.2,2358.6,3358.9,1,446,0
15,419.5,2412.3,2251.4,2822.5,2,366,0
16,422.70000000018626,2343.3,2328.9,2362.1,1,343,0
17,334.3999999994412,2916.3,2258.9,3148.9,2,1079,0
18,369.09999999962747,2178.9,2057.8,2300.0,1,77,0
19,319.1000000005588,2336.0,1964.0,2819.4,1,33,0
20,410,2915.1,2229.7,3162.1,2,1088,0
21,427.40000000037253,2676.7,2197.5,2954.5,2,850,0
22,440.59999999962747,2298.5,2141.6,2394.1,1,263,0
23,1156.5,3079.5,2979.0,3709.9,1,215,0
24,1299.5,2691.8,2397.9,3366.1,1,438,0
25,721,2483.0,2339.4,2704.0,1,323,0
26,465.30000000074506,2560.7,2342.8,3089.4,1,467,0
27,403.90000000037253,2461.5,2283.2,2639.8,0,0,0
