client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,250.19999999925494,2653.4,1880.7,2825.7,2,997,0
1,318.8999999994412,2187.8,1989.3,2265.2,1,426,0
2,266.90000000037253,2799.9,1989.2,2917.3,2,1034,0
3,276.09999999962747,2178.1,1916.1,2291.8,1,416,0
4,274.19999999925494,2165.1,1981.8,2320.3,1,316,0
5,260.5,3266.3,1916.3,3489.6,2,1624,0
6,269.29999999981374,1876.1,1762.5,2135.4,0,0,0
7,270.90000000037253,1938.4,1765.4,2521.4,2,107,0
8,268.69999999925494,2034.9,1744.1,2910.1,1,66,0
9,269.30000000074506,1918.2,1752.9,2273.1,0,0,0
10,285.79999999981374,2348.6,1924.5,2691.9,1,641,0
11,674.5,3094.9,1998.1,3334.4,2,1429,0
12,800.5,2291.4,1837.0,3278.7,2,224,0
13,383.19999999925494,3033.9,2011.9,3258.8,2,1363,0
14,754.4000000003725,2061.0,1836.5,2379.6,1,296,0
15,762.7999999998137,2240.5,1823.8,3036.4,1,293,0
16,524.7000000001863,1983.9,1789.6,2407.3,1,68,0
17,386.40000000037253,2105.5,1791.0,2814.7,2,139,0
18,315,1941.7,1794.7,2261.0,2,177,0
19,403.6000000005588,2107.1,1841.2,2838.7,1,46,0
20,530.1999999992549,2690.1,2075.7,2823.2,1,622,0
21,1066.2000000001863,3744.3,2706.6,4117.5,2,1653,0
