client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,246.69999999925494,2396.3,2133.0,2881.1,1,331,0
1,265,2192.2,2102.4,2281.9,2,140,0
2,242.09999999962747,2443.6,2212.9,2674.2,2,141,0
3,275.8999999994412,2539.5,2156.8,3173.8,0,0,0
4,289.40000000037253,2359.9,2189.4,2530.4,0,0,0
5,300.1000000005588,2380.7,2238.7,2971.3,6,528,0
6,316.1000000005588,2345.7,2232.3,2570.8,1,248,0
7,464.5,2455.4,2091.5,3168.8,2,421,0
8,381.40000000037253,2594.7,2231.3,2854.4,2,687,0
9,311.20000000018626,2541.2,2209.9,2915.0,2,619,0
10,303.59999999962747,2501.0,2228.8,2583.7,1,530,0
11,275.59999999962747,2511.9,2212.0,2706.5,1,536,0
12,487,2761.4,2423.2,3295.4,1,83,0
13,381.90000000037253,2541.3,2350.8,2731.9,1,77,0
14,339.8999999994412,2557.2,2188.3,3178.4,1,73,0
15,317.29999999981374,2408.2,2231.1,2580.3,1,352,0
16,380.80000000074506,2576.8,2299.8,3134.7,1,535,0
17,380.90000000037253,2607.7,2344.0,2690.5,2,587,0
18,348.3999999994412,2531.9,2182.0,3040.3,1,479,0
19,356.29999999981374,2908.9,2113.7,3079.2,1,1047,0
20,374.70000000018626,2516.6,2282.2,3075.2,1,451,0
21,412.79999999981374,2994.3,2334.8,3316.9,2,1253,0
22,347.30000000074506,2952.8,2255.5,3077.5,1,1046,0
23,464.90000000037253,2556.5,2413.3,2699.8,1,71,0
24,401.09999999962747,2607.8,2266.9,3183.0,0,0,0
25,390.5,2439.5,2318.1,2673.1,1,200,0
26,875.7000000001863,2626.4,2406.7,3664.1,2,486,0
27,640.6999999992549,2987.1,2445.2,3251.0,1,1029,0
28,531.8999999994412,2501.1,2345.0,2836.1,1,441,0
29,468.70000000018626,2303.5,2174.4,2432.5,0,0,0
