second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,2277.769287109375,0,0,1.824,false
2,0,2277.769287109375,0,0,1.950,false
3,0,2277.769287109375,0,0,1.974,false
4,0,2277.769287109375,0,0,1.771,false
5,0,2277.769287109375,0,0,1.861,false
6,0,2277.769287109375,0,0,1.955,false
7,0,2277.769287109375,0,0,1.681,false
8,0,2277.769287109375,0,0,1.768,false
9,0,2277.769287109375,0,0,1.859,false
10,0,2277.769287109375,0,0,1.939,false
11,0,2277.769287109375,0,0,1.974,false
12,0,2277.769287109375,0,0,1.402,false
13,0,2277.769287109375,0,0,0.402,false
14,0,2277.769287109375,1,0,0.055,true
15,0,2277.769287109375,1,1297,1.879,false
16,0,2277.769287109375,1,1297,2.959,false
17,0,3237.992919921875,1,1297,2.142,false
18,0,3237.992919921875,1,1297,2.254,false
19,0,3237.992919921875,1,1297,2.254,false
20,0,3237.992919921875,1,1297,2.254,false
21,0,3237.992919921875,1,1297,2.254,false
22,0,3237.992919921875,1,1297,2.254,false
23,0,3237.992919921875,1,1297,2.254,false
24,0,3237.992919921875,1,1297,2.254,false
25,0,3237.992919921875,1,1297,2.254,false
26,0,3237.992919921875,1,1297,2.254,false
27,0,3237.992919921875,1,1297,2.254,false
28,0,3237.992919921875,1,1297,2.254,false
29,0,3237.992919921875,1,1297,2.254,false
30,0,3237.992919921875,1,1297,2.254,false
1,1,2224.769287109375,0,0,1.873,false
2,1,2224.769287109375,0,0,1.889,false
3,1,2224.769287109375,0,0,2.020,false
4,1,2224.769287109375,0,0,1.776,false
5,1,2224.769287109375,0,0,1.863,false
6,1,2224.769287109375,0,0,1.943,false
7,1,2224.769287109375,0,0,1.949,false
8,1,2224.769287109375,0,0,1.764,false
9,1,2224.769287109375,0,0,1.845,false
10,1,2224.769287109375,0,0,1.933,false
11,1,2224.769287109375,0,0,2.005,false
12,1,2224.769287109375,0,0,1.035,false
13,1,2224.769287109375,1,0,0.048,true
14,1,2224.769287109375,1,0,0.048,true
15,1,2224.769287109375,1,1284,2.183,false
16,1,3211.49267578125,1,1284,2.539,false
17,1,3211.49267578125,1,1284,2.200,false
18,1,3211.49267578125,1,1284,2.236,false
19,1,3211.49267578125,1,1284,2.236,false
20,1,3211.49267578125,1,1284,2.236,false
21,1,3211.49267578125,1,1284,2.236,false
22,1,3211.49267578125,1,1284,2.236,false
23,1,3211.49267578125,1,1284,2.236,false
24,1,3211.49267578125,1,1284,2.236,false
25,1,3211.49267578125,1,1284,2.236,false
26,1,3211.49267578125,1,1284,2.236,false
27,1,3211.49267578125,1,1284,2.236,false
28,1,3211.49267578125,1,1284,2.236,false
29,1,3211.49267578125,1,1284,2.236,false
30,1,3211.49267578125,1,1284,2.236,false
1,2,2351.0693359375,0,0,1.782,false
2,2,2351.0693359375,0,0,1.847,false
3,2,2351.0693359375,0,0,1.944,false
4,2,2351.0693359375,0,0,2.009,false
5,2,2351.0693359375,0,0,1.750,false
6,2,2351.0693359375,0,0,1.878,false
7,2,2351.0693359375,0,0,1.924,false
8,2,2351.0693359375,0,0,1.651,false
9,2,2351.0693359375,0,0,1.744,false
10,2,2351.0693359375,0,0,1.827,false
11,2,2351.0693359375,0,0,1.909,false
12,2,2351.0693359375,0,0,1.662,false
13,2,2351.0693359375,0,0,0.645,false
14,2,2351.0693359375,1,0,0.053,true
15,2,2351.0693359375,1,1298,1.022,false
16,2,2351.0693359375,1,1298,2.792,false
17,2,3193.5927734375,1,1298,2.121,false
18,2,3193.5927734375,1,1298,2.869,false
19,2,3193.5927734375,1,1298,2.869,false
20,2,3193.5927734375,1,1298,2.869,false
21,2,3193.5927734375,1,1298,2.869,false
22,2,3193.5927734375,1,1298,2.869,false
23,2,3193.5927734375,1,1298,2.869,false
24,2,3193.5927734375,1,1298,2.869,false
25,2,3193.5927734375,1,1298,2.869,false
26,2,3193.5927734375,1,1298,2.869,false
27,2,3193.5927734375,1,1298,2.869,false
28,2,3193.5927734375,1,1298,2.869,false
29,2,3193.5927734375,1,1298,2.869,false
30,2,3193.5927734375,1,1298,2.869,false
1,3,3182.921630859375,1,1198,2.417,false
2,3,3182.921630859375,1,1198,2.806,false
3,3,3182.921630859375,1,1198,2.173,false
4,3,3182.921630859375,1,1198,2.259,false
5,3,3182.921630859375,1,1198,2.710,false
6,3,3182.921630859375,1,1198,2.079,false
7,3,3182.921630859375,1,1198,2.152,false
8,3,3182.921630859375,1,1198,2.618,false
9,3,3182.921630859375,1,1198,2.260,false
10,3,3182.921630859375,1,1198,2.415,false
11,3,3182.921630859375,1,1198,2.807,false
12,3,3182.921630859375,1,1198,2.254,false
13,3,3182.921630859375,1,1198,2.358,false
14,3,3182.921630859375,1,1198,2.796,false
15,3,3182.921630859375,1,1198,2.132,false
16,3,3182.921630859375,1,1198,2.220,false
17,3,3182.921630859375,1,1198,1.948,false
18,3,3182.921630859375,1,1198,2.034,false
19,3,3182.921630859375,1,1198,2.034,false
20,3,3182.921630859375,1,1198,2.034,false
21,3,3182.921630859375,1,1198,2.034,false
22,3,3182.921630859375,1,1198,2.034,false
23,3,3182.921630859375,1,1198,2.034,false
24,3,3182.921630859375,1,1198,2.034,false
25,3,3182.921630859375,1,1198,2.034,false
26,3,3182.921630859375,1,1198,2.034,false
27,3,3182.921630859375,1,1198,2.034,false
28,3,3182.921630859375,1,1198,2.034,false
29,3,3182.921630859375,1,1198,2.034,false
30,3,3182.921630859375,1,1198,2.034,false
1,4,3186.021728515625,1,1217,2.033,false
2,4,3186.021728515625,1,1217,2.496,false
3,4,3186.021728515625,1,1217,2.464,false
4,4,3186.021728515625,1,1217,2.263,false
5,4,3186.021728515625,1,1217,2.357,false
6,4,3186.021728515625,1,1217,2.783,false
7,4,3186.021728515625,1,1217,2.149,false
8,4,3186.021728515625,1,1217,2.258,false
