client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,498.5,2696.2,2696.2,2696.2,0,0,0
1,304.69999999925494,2831.1,2831.1,2831.1,1,111,0
2,337.0999999977648,3268.7,3268.7,3268.7,1,77,0
3,366.5999999977648,3072.8,2459.5,3686.2,0,0,0
4,413.19999999925494,3299.1,2481.3,4116.9,0,0,0
5,332.80000000074506,2604.5,2604.5,2604.5,0,0,0
6,319.29999999701977,2945.8,2945.8,2945.8,0,0,0
7,323.6000000014901,3335.0,3335.0,3335.0,1,59,0
8,344.8999999985099,3005.5,2245.7,3765.4,0,0,0
9,384.30000000074506,2302.0,2302.0,2302.0,0,0,0
10,381.29999999701977,2709.1,2709.1,2709.1,0,0,0
11,334.29999999701977,3056.6,3056.6,3056.6,0,0,0
