client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,257.79999999981374,2216.6,2118.7,2314.6,1,54,0
1,311.79999999981374,2541.3,2310.1,2772.5,4,171,0
2,269.70000000018626,2394.9,1968.8,3119.7,7,333,0
3,269.8999999994412,2209.4,2065.7,2523.8,1,92,0
4,292.40000000037253,2359.6,2053.7,3024.1,0,0,0
5,315.70000000018626,2325.9,2269.5,2409.7,1,248,0
6,289.1000000005588,3072.0,2129.1,3235.2,2,1186,0
7,283.59999999962747,2254.1,2176.6,2358.0,1,308,0
8,251.09999999962747,2396.1,2248.6,2592.5,1,268,0
9,312.8999999994412,2751.9,2063.5,3179.0,4,1322,0
10,296.5,2302.9,2134.7,2502.0,3,425,0
11,337,2548.9,2254.8,3069.8,1,512,0
12,449.29999999981374,2363.0,2117.7,2692.7,2,157,0
13,575.6000000005588,2778.9,2439.8,3390.7,4,347,0
14,288.5,2300.2,2059.8,2611.5,0,0,0
15,350,2449.4,2103.5,3109.7,3,234,0
16,341,2387.9,2242.7,2506.9,2,416,0
17,350.8999999994412,2464.2,2212.9,2970.1,2,450,0
18,362.70000000018626,2344.5,2304.1,2443.9,1,345,0
19,346.90000000037253,3117.8,2259.4,3289.8,2,1222,0
20,435.09999999962747,2404.0,2308.4,2581.9,1,330,0
21,679,2661.3,2355.7,3338.1,1,308,0
22,431.29999999981374,2406.1,2244.8,2613.7,0,0,0
23,906.2999999998137,2823.5,2331.3,3719.5,2,181,0
24,449.5,2533.4,2279.5,2955.3,1,72,0
25,438.1000000005588,2384.0,2306.6,2473.5,1,287,0
26,390.3999999994412,2885.9,2230.5,3231.6,2,1247,0
27,873.4000000003725,2528.3,2195.2,2966.1,1,244,0
28,709.0999999996275,2463.1,2341.0,2535.5,1,215,0
29,1408.4000000003725,3109.9,2657.4,3944.7,1,934,0
30,1451.5,3234.9,2639.1,4088.6,0,0,0
