second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,2709.623779296875,0,0,1.968,false
2,0,2709.623779296875,0,0,1.962,false
3,0,2709.623779296875,0,0,2.084,false
4,0,2709.623779296875,0,0,2.162,false
5,0,2709.623779296875,0,0,1.918,false
6,0,2709.623779296875,0,0,1.992,false
7,0,2709.623779296875,0,0,1.995,false
8,0,2709.623779296875,0,0,2.121,false
9,0,2709.623779296875,0,0,1.938,false
10,0,2709.623779296875,0,0,1.952,false
11,0,2709.623779296875,0,0,2.051,false
12,0,2709.623779296875,0,0,2.144,false
13,0,2709.623779296875,0,0,1.914,false
14,0,2709.623779296875,0,0,2.009,false
15,0,2709.623779296875,0,0,1.984,false
16,0,2709.623779296875,0,0,2.119,false
17,0,2709.623779296875,0,0,2.239,false
18,0,2709.623779296875,0,0,1.974,false
19,0,2709.623779296875,0,0,2.085,false
20,0,2709.623779296875,0,0,2.159,false
21,0,2709.623779296875,0,0,2.176,false
22,0,2709.623779296875,0,0,1.961,false
23,0,2709.623779296875,0,0,1.961,false
24,0,2709.623779296875,0,0,1.961,false
25,0,2709.623779296875,0,0,1.961,false
26,0,2709.623779296875,0,0,1.961,false
27,0,2709.623779296875,0,0,1.961,false
28,0,2709.623779296875,0,0,1.961,false
29,0,2709.623779296875,0,0,1.961,false
30,0,2709.623779296875,0,0,1.961,false
1,1,2272.99609375,0,0,2.173,false
2,1,2272.99609375,0,0,1.930,false
3,1,2272.99609375,0,0,1.976,false
4,1,2272.99609375,0,0,2.116,false
5,1,2272.99609375,0,0,2.074,false
6,1,2272.99609375,0,0,1.912,false
7,1,2272.99609375,0,0,2.003,false
8,1,2272.99609375,0,0,2.057,false
9,1,2272.99609375,0,0,2.164,false
10,1,2272.99609375,0,0,1.922,false
11,1,2272.99609375,0,0,1.990,false
12,1,2272.99609375,0,0,2.121,false
13,1,2272.99609375,0,0,2.081,false
14,1,2272.99609375,0,0,1.897,false
15,1,2272.99609375,0,0,1.986,false
16,1,2272.99609375,0,0,2.039,false
17,1,2272.99609375,0,0,2.147,false
18,1,2272.99609375,0,0,1.899,false
19,1,2272.99609375,0,0,1.990,false
20,1,2272.99609375,0,0,2.014,false
21,1,2272.99609375,0,0,2.065,false
22,1,2272.99609375,0,0,1.859,false
23,1,2272.99609375,0,0,1.948,false
24,1,2272.99609375,0,0,1.948,false
25,1,2272.99609375,0,0,1.948,false
26,1,2272.99609375,0,0,1.948,false
27,1,2272.99609375,0,0,1.948,false
28,1,2272.99609375,0,0,1.948,false
29,1,2272.99609375,0,0,1.948,false
30,1,2272.99609375,0,0,1.948,false
1,2,2274.196044921875,0,0,2.211,false
2,2,2274.196044921875,0,0,1.913,false
