client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,242.59999999962747,2418.3,2210.8,2554.2,2,559,0
1,238.5,2391.4,2110.6,2596.0,1,426,0
2,261.09999999962747,2505.5,2169.3,3002.8,1,511,0
3,245.5,2138.9,2030.8,2353.9,0,0,0
4,275,2526.7,2253.1,2800.3,1,62,0
5,270.70000000018626,2249.3,2086.9,2367.4,2,386,0
6,316.09999999962747,2355.1,2102.3,2682.2,4,261,0
7,509.59999999962747,2393.6,2142.0,3299.9,3,383,0
8,414.5,2340.2,2081.7,2691.7,1,176,0
9,666,2564.2,2149.1,3397.1,2,479,0
10,431.59999999962747,2417.9,2315.9,2617.8,1,243,0
11,335.29999999981374,2534.8,2253.4,2987.5,1,517,0
12,290.40000000037253,2415.1,2113.5,2575.7,3,607,0
13,323.90000000037253,2532.3,2258.8,2864.1,1,461,0
14,458.70000000018626,2297.6,2191.5,2403.7,0,0,0
15,378.5,2362.3,2153.3,2853.7,5,386,0
16,1292.4000000003725,2703.7,2501.5,3238.4,1,325,0
17,830.1000000005588,2423.8,2157.6,2903.7,2,328,0
18,439,2494.9,2063.2,3221.7,1,603,0
19,429.20000000018626,2318.6,2120.8,2801.2,2,326,0
20,507.5,2573.3,2182.2,3334.6,1,549,0
21,333,2549.1,2353.4,2684.3,1,597,0
22,396.29999999981374,2515.2,2306.7,3246.0,2,446,0
23,570.3999999994412,2466.4,2226.0,2883.5,3,237,0
24,780.6000000005588,2830.8,2496.5,3610.1,3,238,0
25,1057.7999999998137,2819.7,2524.6,3798.4,2,672,0
26,880.9000000003725,2697.2,2434.2,3326.3,1,564,0
27,886.5999999996275,2680.7,2548.5,3003.6,1,562,0
28,478.6000000005588,2489.8,2308.4,2603.4,2,687,0
