client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,188.70000000298023,5.2,0.1,27.6,0,0,0
1,211.30000000074506,2.7,0.1,12.6,0,0,0
2,187.30000000074506,2.8,0.2,11.7,0,0,0
3,205,3.0,0.1,15.4,0,0,0
4,186.90000000223517,2.5,0.1,10.8,0,0,0
5,199.09999999776483,2.5,0.0,13.2,0,0,0
6,219.10000000149012,2.8,0.1,14.5,0,0,0
7,230.59999999776483,2.1,0.1,8.6,0,0,0
8,203.60000000149012,2.2,0.5,9.6,0,0,0
9,255.90000000223517,2.5,0.1,12.6,0,0,0
10,209.10000000149012,2.1,0.1,8.8,0,0,0
11,241.30000000074506,2.3,0.1,11.5,0,0,0
12,203.79999999701977,2.5,0.4,12.4,0,0,0
13,308.8999999985099,2.1,0.1,12.9,0,0,0
14,288.1000000014901,2.2,0.1,11.0,0,0,0
15,241.09999999776483,2.3,0.1,12.6,0,0,0
16,237.19999999925494,2.3,0.4,17.0,0,0,0
17,246.60000000149012,2.1,0.1,10.0,0,0,0
18,263,2.1,0.0,12.9,0,0,0
19,237.29999999701977,2.1,0.1,16.4,0,0,0
20,294.29999999701977,2.0,0.2,9.8,0,0,0
21,290.9000000022352,2.3,0.2,19.2,0,0,0
22,304.69999999925494,1.8,0.0,13.1,0,0,0
23,247.89999999850988,1.5,0.0,11.4,0,0,0
24,292.79999999701977,1.3,0.1,5.0,0,0,0
25,407,1.7,0.1,7.8,0,0,0
26,340.1000000014901,1.6,0.0,7.4,0,0,0
27,391.5,1.6,0.0,9.0,0,0,0
28,332.6000000014901,1.8,0.0,8.4,0,0,0
29,411.5,1.5,0.0,5.9,0,0,0
30,760.1000000014901,1.6,0.0,9.4,0,0,0
31,1155.300000000745,1.4,0.0,7.7,0,0,0
32,1296.300000000745,1.2,0.0,2.9,0,0,0
33,1354.199999999255,1.0,0.0,2.2,0,0,0
34,1472.5999999977648,1.3,0.1,5.7,0,0,0
35,1526.3999999985099,1.0,0.0,2.3,0,0,0
36,1630.699999999255,1.4,0.0,5.1,0,0,0
37,1701.800000000745,1.7,0.1,10.0,0,0,0
38,1770.5999999977648,1.2,0.0,6.5,0,0,0
39,1872.6000000014901,1.7,0.0,12.8,0,0,0
