client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,158.2999999988824,17.9,13.2,26.2,0,0,0
1,204.19999999925494,14.9,5.8,18.8,0,0,0
2,212.39999999850988,11.7,7.0,15.2,0,0,0
3,216.5,15.1,6.9,21.8,0,0,0
4,224.5,18.6,7.3,25.6,0,0,0
5,217.59999999962747,13.2,7.5,17.6,0,0,0
6,239.59999999962747,11.6,7.4,16.0,0,0,0
7,212.90000000037253,16.9,7.8,26.4,0,0,0
8,276.80000000074506,11.7,6.1,14.8,0,0,0
9,271.5,13.0,6.5,17.3,0,0,0
10,209.90000000037253,14.7,6.5,22.2,0,0,0
11,318.3999999985099,15.0,6.9,20.6,0,0,0
