client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,169.69999999925494,6.1,0.1,31.3,0,0,0
1,214.40000000223517,2.6,0.3,9.3,0,0,0
2,185.79999999701977,2.7,0.1,10.9,0,0,0
3,194.30000000074506,3.0,0.1,11.2,0,0,0
4,204.80000000074506,2.6,0.1,9.3,0,0,0
5,197.39999999850988,2.4,0.1,9.6,0,0,0
6,204.29999999701977,2.7,0.4,13.6,0,0,0
7,202.10000000149012,2.5,0.1,12.3,0,0,0
8,200.40000000223517,2.1,0.1,11.4,0,0,0
9,206.59999999776483,2.2,0.3,10.4,0,0,0
10,194.69999999925494,3.0,0.2,16.9,0,0,0
11,258.69999999925494,2.4,0.2,8.0,0,0,0
12,251.90000000223517,2.2,0.0,10.3,0,0,0
13,251,1.9,0.1,7.3,0,0,0
14,257.5,2.5,0.4,14.4,0,0,0
15,196.5,1.9,0.1,8.4,0,0,0
16,300,1.8,0.1,7.5,0,0,0
17,257.6000000014901,1.5,0.2,5.4,0,0,0
18,247,1.8,0.2,8.5,0,0,0
19,247.60000000149012,2.2,0.0,16.6,0,0,0
20,234.19999999925494,2.1,0.2,16.1,0,0,0
21,243.29999999701977,2.0,0.0,13.2,0,0,0
22,302.8999999985099,1.7,0.2,9.5,0,0,0
23,274.30000000074506,1.8,0.1,13.4,0,0,0
24,350.8999999985099,1.5,0.2,7.2,0,0,0
25,356.0999999977648,1.5,0.1,5.3,0,0,0
26,291.1000000014901,1.4,0.4,3.5,0,0,0
27,296.5,1.9,0.1,9.6,0,0,0
28,361.69999999925494,2.2,0.0,19.8,0,0,0
29,458.69999999925494,1.6,0.0,5.0,0,0,0
30,1003.6999999992549,2.0,0.2,6.2,0,0,0
