client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,185.30000000074506,18.1,9.1,41.8,0,0,0
1,192.29999999701977,10.7,6.6,15.6,0,0,0
2,209.69999999925494,11.0,5.5,17.2,0,0,0
3,195,11.1,6.8,15.9,0,0,0
4,193.79999999701977,7.8,4.6,15.4,0,0,0
5,302.5999999977648,9.1,5.3,12.4,0,0,0
6,204.5,8.7,4.2,13.9,0,0,0
7,219.79999999701977,8.0,4.3,14.6,0,0,0
8,237.39999999850988,8.5,4.2,12.7,0,0,0
9,197.80000000074506,8.2,4.9,12.2,0,0,0
10,256.5,8.1,5.0,15.2,0,0,0
11,209.10000000149012,9.7,5.7,15.7,0,0,0
12,227.10000000149012,9.2,5.7,13.4,0,0,0
13,290.8999999985099,7.6,3.6,11.6,0,0,0
14,246.19999999925494,9.2,5.5,12.8,0,0,0
15,253.5,8.9,5.9,13.2,0,0,0
16,267.9000000022352,7.8,4.2,14.4,0,0,0
17,260.70000000298023,8.2,4.7,13.1,0,0,0
18,192.69999999925494,8.5,5.2,14.9,0,0,0
19,253,8.8,5.1,13.4,0,0,0
