second,client_id,latency_ms,stall_count,total_stall_ms,buffer_ahead_sec,is_stalling
1,0,1.6090833333333165,0,0,0.000,false
2,0,1.9232727272727632,0,0,0.000,false
3,0,1.6168333333332896,0,0,0.000,false
4,0,1.5918181818182346,0,0,0.000,false
5,0,1.123416666666636,0,0,0.000,false
6,0,1.3472727272727525,0,0,0.000,false
7,0,1.3739090909090443,0,0,0.000,false
8,0,0.8609090909091192,0,0,0.000,false
9,0,2.506272727272703,0,0,0.000,false
10,0,3.1335454545455024,0,0,0.000,false
11,0,1.64136363636359,0,0,0.000,false
12,0,0.5344000000000015,0,0,0.000,false
13,0,2.406181818181853,0,0,0.000,false
14,0,2.136799999999983,0,0,0.000,false
15,0,1.3335555555555383,0,0,0.000,false
16,0,1.6297777777778164,0,0,0.000,false
17,0,0.6052222222222446,0,0,0.000,false
18,0,2.3757999999999946,0,0,0.000,false
19,0,0.21511111111107953,0,0,0.000,false
20,0,1.3974444444444758,0,0,0.000,false
21,0,0.275899999999929,0,0,0.000,false
22,0,1.8872222222222252,0,0,0.000,false
23,0,1.1905555555555836,0,0,0.000,false
24,0,1.9944444444444345,0,0,0.000,false
25,0,2.040555555555576,0,0,0.000,false
26,0,2.3538888888888896,0,0,0.000,false
27,0,1.793200000000006,0,0,0.000,false
28,0,2.489555555555572,0,0,0.000,false
29,0,1.5838888888888292,0,0,0.000,false
30,0,3.5991111111111826,0,0,0.000,false
1,1,2.422749999999992,0,0,0.000,false
2,1,0.41436363636364204,0,0,0.000,false
3,1,0.8393636363636405,0,0,0.000,false
4,1,1.2392500000000066,0,0,0.000,false
5,1,0.17769999999999175,0,0,0.000,false
6,1,1.161666666666672,0,0,0.000,false
7,1,2.021636363636362,0,0,0.000,false
8,1,1.3344545454545351,0,0,0.000,false
9,1,1.8730909090909151,0,0,0.000,false
10,1,1.472727272727272,0,0,0.000,false
11,1,2.19081818181819,0,0,0.000,false
12,1,1.4308181818181769,0,0,0.000,false
13,1,1.712999999999995,0,0,0.000,false
14,1,4.181200000000018,0,0,0.000,false
15,1,0.6688888888888793,0,0,0.000,false
16,1,0.844666666666654,0,0,0.000,false
17,1,1.4111111111111283,0,0,0.000,false
18,1,0.5211000000000077,0,0,0.000,false
19,1,3.8363333333333056,0,0,0.000,false
20,1,0.9443333333333371,0,0,0.000,false
21,1,0.5151999999999823,0,0,0.000,false
22,1,1.1854444444444487,0,0,0.000,false
23,1,0.8905555555555918,0,0,0.000,false
24,1,0.1605555555555465,0,0,0.000,false
25,1,1.5033333333333134,0,0,0.000,false
26,1,0.8334444444444422,0,0,0.000,false
27,1,1.7791111111111018,0,0,0.000,false
28,1,2.0465000000000177,0,0,0.000,false
29,1,0.9425555555555576,0,0,0.000,false
30,1,2.0427777777777636,0,0,0.000,false
1,2,1.7880000000000118,0,0,0.000,false
2,2,0.9245454545454557,0,0,0.000,false
3,2,2.650545454545451,0,0,0.000,false
4,2,0.2512727272727262,0,0,0.000,false
5,2,2.21027272727273,0,0,0.000,false
6,2,0.5559090909090791,0,0,0.000,false
7,2,1.602363636363649,0,0,0.000,false
8,2,0.9901818181818093,0,0,0.000,false
9,2,1.301999999999995,0,0,0.000,false
10,2,3.199727272727286,0,0,0.000,false
11,2,3.1125454545454536,0,0,0.000,false
12,2,2.591454545454538,0,0,0.000,false
13,2,1.9059090909091019,0,0,0.000,false
14,2,1.4077777777777731,0,0,0.000,false
15,2,1.4175999999999744,0,0,0.000,false
16,2,0.8788888888889228,0,0,0.000,false
17,2,0.1473333333333018,0,0,0.000,false
18,2,1.3632222222222563,0,0,0.000,false
19,2,0.7156999999999858,0,0,0.000,false
20,2,1.3535555555555707,0,0,0.000,false
21,2,0.2896666666666449,0,0,0.000,false
22,2,3.3112222222222183,0,0,0.000,false
23,2,2.1507000000000165,0,0,0.000,false
24,2,2.015777777777789,0,0,0.000,false
25,2,4.6505555555555524,0,0,0.000,false
26,2,1.4238888888888666,0,0,0.000,false
27,2,2.9559999999999835,0,0,0.000,false
28,2,1.6595000000000137,0,0,0.000,false
29,2,1.789999999999983,0,0,0.000,false
30,2,1.1745555555555676,0,0,0.000,false
1,3,2.4924166666666636,0,0,0.000,false
2,3,1.3757272727272785,0,0,0.000,false
3,3,1.8017499999999909,0,0,0.000,false
4,3,1.454818181818181,0,0,0.000,false
5,3,3.0956363636363613,0,0,0.000,false
6,3,1.8687272727272746,0,0,0.000,false
7,3,0.9315833333333375,0,0,0.000,false
8,3,0.8518999999999943,0,0,0.000,false
9,3,2.4691818181818173,0,0,0.000,false
10,3,1.6165454545454714,0,0,0.000,false
11,3,1.9838181818181626,0,0,0.000,false
12,3,1.3768181818181986,0,0,0.000,false
13,3,1.163545454545455,0,0,0.000,false
14,3,3.673700000000002,0,0,0.000,false
15,3,2.510599999999985,0,0,0.000,false
16,3,3.9417777777777845,0,0,0.000,false
17,3,0.2618999999999927,0,0,0.000,false
18,3,2.1486666666666756,0,0,0.000,false
19,3,1.2874444444444462,0,0,0.000,false
20,3,0.08166666666665891,0,0,0.000,false
21,3,2.235333333333342,0,0,0.000,false
22,3,0.6054444444444486,0,0,0.000,false
23,3,1.2143333333333297,0,0,0.000,false
24,3,0.5704444444444413,0,0,0.000,false
25,3,0.6831111111111158,0,0,0.000,false
26,3,1.517333333333321,0,0,0.000,false
27,3,0.4788888888888929,0,0,0.000,false
28,3,1.9702222222222312,0,0,0.000,false
29,3,2.3631111111110936,0,0,0.000,false
30,3,1.1870000000000047,0,0,0.000,false
1,4,0.7169166666666597,0,0,0.000,false
2,4,0.8732727272727276,0,0,0.000,false
3,4,1.2255833333333355,0,0,0.000,false
4,4,1.420909090909094,0,0,0.000,false
5,4,1.3921818181818228,0,0,0.000,false
6,4,0.7100909090909102,0,0,0.000,false
7,4,1.361909090909083,0,0,0.000,false
8,4,1.6634545454545386,0,0,0.000,false
9,4,0.8728333333333412,0,0,0.000,false
10,4,2.9068000000000094,0,0,0.000,false
11,4,1.8589090909090928,0,0,0.000,false
12,4,1.3112727272727267,0,0,0.000,false
13,4,1.5478181818181806,0,0,0.000,false
14,4,0.948199999999999,0,0,0.000,false
15,4,1.5350999999999893,0,0,0.000,false
16,4,0.7567777777777914,0,0,0.000,false
17,4,2.173111111111107,0,0,0.000,false
18,4,2.2514444444444357,0,0,0.000,false
19,4,1.8122222222222275,0,0,0.000,false
20,4,0.2410999999999941,0,0,0.000,false
21,4,1.39377777777779,0,0,0.000,false
22,4,1.4202999999999966,0,0,0.000,false
23,4,2.9338888888888905,0,0,0.000,false
24,4,1.2644444444444385,0,0,0.000,false
25,4,3.3247999999999944,0,0,0.000,false
26,4,0.6687777777777774,0,0,0.000,false
27,4,1.3406666666666813,0,0,0.000,false
28,4,0.7432222222222161,0,0,0.000,false
29,4,1.840555555555549,0,0,0.000,false
30,4,4.848555555555547,0,0,0.000,false
1,5,0.20724999999999216,0,0,0.000,false
2,5,0.5400909090909067,0,0,0.000,false
3,5,0.8900000000000019,0,0,0.000,false
4,5,1.2530909090909108,0,0,0.000,false
5,5,2.0413636363636467,0,0,0.000,false
6,5,0.9399999999999812,0,0,0.000,false
7,5,1.193000000000018,0,0,0.000,false
8,5,0.7868181818181688,0,0,0.000,false
9,5,0.5189999999999968,0,0,0.000,false
10,5,1.3696363636363658,0,0,0.000,false
11,5,1.1254000000000097,0,0,0.000,false
12,5,1.0403636363636373,0,0,0.000,false
13,5,0.16672727272726284,0,0,0.000,false
14,5,0.0688888888888961,0,0,0.000,false
15,5,2.307999999999999,0,0,0.000,false
16,5,0.9426666666666595,0,0,0.000,false
17,5,0.07488888888889594,0,0,0.000,false
18,5,3.4608888888888836,0,0,0.000,false
19,5,1.2161111111111091,0,0,0.000,false
20,5,0.588222222222237,0,0,0.000,false
21,5,2.4875555555555393,0,0,0.000,false
22,5,1.3247000000000009,0,0,0.000,false
23,5,0.8370000000000014,0,0,0.000,false
24,5,0.9683333333333365,0,0,0.000,false
25,5,1.1114444444444427,0,0,0.000,false
26,5,1.877000000000005,0,0,0.000,false
27,5,0.8673333333333311,0,0,0.000,false
28,5,0.9190000000000031,0,0,0.000,false
29,5,1.5612222222222263,0,0,0.000,false
30,5,1.931777777777767,0,0,0.000,false
1,6,3.160083333333341,0,0,0.000,false
2,6,0.6390833333333271,0,0,0.000,false
3,6,2.0135833333333464,0,0,0.000,false
4,6,2.2443636363636204,0,0,0.000,false
5,6,1.5755454545454533,0,0,0.000,false
6,6,1.4208181818181924,0,0,0.000,false
7,6,0.22363636363635514,0,0,0.000,false
8,6,1.021636363636371,0,0,0.000,false
9,6,1.2152727272727315,0,0,0.000,false
10,6,1.0744545454545478,0,0,0.000,false
11,6,1.239818181818165,0,0,0.000,false
12,6,2.389000000000015,0,0,0.000,false
13,6,2.854727272727266,0,0,0.000,false
14,6,2.0179090909090927,0,0,0.000,false
15,6,0.6244444444444398,0,0,0.000,false
16,6,1.3560999999999934,0,0,0.000,false
17,6,0.6923333333333441,0,0,0.000,false
18,6,0.724999999999988,0,0,0.000,false
19,6,2.4415555555555737,0,0,0.000,false
20,6,1.9167777777777673,0,0,0.000,false
21,6,2.698400000000012,0,0,0.000,false
22,6,0.0634444444444308,0,0,0.000,false
23,6,0.26600000000000085,0,0,0.000,false
24,6,0.7107777777777762,0,0,0.000,false
25,6,0.9624444444444387,0,0,0.000,false
26,6,0.7179000000000046,0,0,0.000,false
27,6,0.7179000000000046,0,0,0.000,false
28,6,2.474444444444446,0,0,0.000,false
29,6,0.9346666666666515,0,0,0.000,false
30,6,1.7075555555555608,0,0,0.000,false
1,7,1.5617272727272777,0,0,0.000,false
2,7,2.024250000000005,0,0,0.000,false
3,7,2.157916666666667,0,0,0.000,false
4,7,1.2705454545454535,0,0,0.000,false
5,7,0.3646363636363624,0,0,0.000,false
6,7,1.9129999999999932,0,0,0.000,false
7,7,1.0743636363636462,0,0,0.000,false
8,7,1.6480909090908944,0,0,0.000,false
9,7,2.074818181818185,0,0,0.000,false
10,7,0.36618181818183115,0,0,0.000,false
11,7,1.093090909090892,0,0,0.000,false
12,7,1.512363636363645,0,0,0.000,false
13,7,1.6376363636363613,0,0,0.000,false
14,7,0.4793999999999965,0,0,0.000,false
15,7,1.1761111111111184,0,0,0.000,false
16,7,0.056888888888896434,0,0,0.000,false
17,7,1.0971111111111043,0,0,0.000,false
18,7,2.3468000000000044,0,0,0.000,false
19,7,0.7933333333333249,0,0,0.000,false
20,7,0.7853333333333415,0,0,0.000,false
21,7,2.0367777777777643,0,0,0.000,false
22,7,4.142000000000001,0,0,0.000,false
23,7,2.536333333333326,0,0,0.000,false
24,7,1.038555555555555,0,0,0.000,false
25,7,3.6557777777778013,0,0,0.000,false
26,7,0.7563333333333341,0,0,0.000,false
27,7,0.8964444444444405,0,0,0.000,false
28,7,2.2117777777777756,0,0,0.000,false
29,7,1.4353999999999978,0,0,0.000,false
30,7,0.4737777777777828,0,0,0.000,false
1,8,3.008333333333335,0,0,0.000,false
2,8,1.985727272727278,0,0,0.000,false
3,8,1.521333333333319,0,0,0.000,false
4,8,1.9026363636363814,0,0,0.000,false
5,8,2.242999999999995,0,0,0.000,false
6,8,4.134249999999987,0,0,0.000,false
7,8,2.2204545454545586,0,0,0.000,false
8,8,0.18054545454545848,0,0,0.000,false
9,8,1.1546363636363501,0,0,0.000,false
10,8,0.6003636363636413,0,0,0.000,false
11,8,2.119699999999991,0,0,0.000,false
12,8,1.022000000000018,0,0,0.000,false
13,8,1.625999999999986,0,0,0.000,false
14,8,0.9421000000000124,0,0,0.000,false
15,8,0.31788888888888917,0,0,0.000,false
16,8,2.1064444444444477,0,0,0.000,false
17,8,0.24459999999999482,0,0,0.000,false
18,8,1.5246666666666682,0,0,0.000,false
19,8,0.6517777777777697,0,0,0.000,false
20,8,1.1974444444444485,0,0,0.000,false
21,8,2.956599999999998,0,0,0.000,false
22,8,0.9785555555555565,0,0,0.000,false
23,8,2.61833333333334,0,0,0.000,false
24,8,0.5003333333333249,0,0,0.000,false
25,8,1.473333333333339,0,0,0.000,false
26,8,1.6118888888888943,0,0,0.000,false
27,8,2.1207999999999894,0,0,0.000,false
28,8,0.930444444444456,0,0,0.000,false
29,8,3.171333333333316,0,0,0.000,false
30,8,0.9768888888889037,0,0,0.000,false
1,9,1.301916666666662,0,0,0.000,false
2,9,1.0505000000000098,0,0,0.000,false
3,9,0.1886363636363681,0,0,0.000,false
4,9,0.2255454545454505,0,0,0.000,false
5,9,0.35990909090909506,0,0,0.000,false
6,9,1.4100909090908935,0,0,0.000,false
7,9,1.9092727272727443,0,0,0.000,false
8,9,2.184833333333321,0,0,0.000,false
9,9,2.99118181818183,0,0,0.000,false
10,9,0.6309999999999876,0,0,0.000,false
11,9,0.21818181818181434,0,0,0.000,false
12,9,0.863454545454546,0,0,0.000,false
13,9,0.7263000000000019,0,0,0.000,false
14,9,2.2675,0,0,0.000,false
