client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,167.2000000011176,12.1,1.0,35.7,0,0,0
1,173.60000000149012,7.2,1.1,22.3,0,0,0
2,193.10000000149012,6.2,0.7,17.6,0,0,0
3,266.2999999988824,4.8,0.7,15.0,0,0,0
4,216.30000000074506,4.7,0.8,12.9,0,0,0
5,263.40000000037253,4.1,0.5,11.3,0,0,0
6,238.5,4.2,0.9,15.4,0,0,0
7,273.6000000014901,4.1,0.6,12.9,0,0,0
8,301.90000000037253,4.1,0.8,13.7,0,0,0
9,237.7000000011176,4.5,1.1,15.6,0,0,0
10,231.09999999962747,6.1,0.5,30.2,0,0,0
11,205.59999999962747,3.5,0.5,10.1,0,0,0
12,286.2999999988824,4.6,0.5,16.9,0,0,0
13,271.09999999962747,3.6,0.8,12.3,0,0,0
14,322.30000000074506,3.3,0.8,12.1,0,0,0
15,210.69999999925494,4.0,1.1,13.9,0,0,0
16,321.19999999925494,3.0,0.5,12.2,0,0,0
17,417.7000000011176,3.5,0.9,14.3,0,0,0
18,386.7000000011176,2.4,0.9,9.9,0,0,0
19,233.69999999925494,2.5,0.5,9.5,0,0,0
20,235.5,2.8,0.6,9.2,0,0,0
21,273.3999999985099,2.2,0.8,9.2,0,0,0
22,374.3999999985099,2.5,0.3,17.7,0,0,0
23,339.80000000074506,1.5,0.6,3.9,0,0,0
24,369.40000000037253,1.9,0.6,4.9,0,0,0
25,442.09999999962747,3.3,0.6,12.0,0,0,0
26,467.2999999988824,2.9,0.7,16.3,0,0,0
27,649.3999999985099,2.4,0.3,18.7,0,0,0
28,1062.699999999255,1.2,0.8,2.3,0,0,0
29,1439.199999999255,1.9,0.3,7.1,0,0,0
