client_id,ttff_ms,avg_latency_ms,min_latency_ms,max_latency_ms,stall_count,total_stall_ms,error_count
0,189.90000000223517,5.5,0.2,33.7,0,0,0
1,210.09999999776483,2.7,0.2,13.2,0,0,0
2,192.29999999701977,2.8,0.1,12.0,0,0,0
3,214.89999999850988,2.4,0.1,10.1,0,0,0
4,191.5,2.5,0.2,9.8,0,0,0
5,212.39999999850988,2.0,0.1,8.9,0,0,0
6,188.89999999850988,2.3,0.1,12.8,0,0,0
7,244.39999999850988,2.0,0.1,8.4,0,0,0
8,206.09999999776483,2.1,0.2,6.7,0,0,0
9,208.59999999776483,2.0,0.2,10.6,0,0,0
10,199.39999999850988,2.1,0.2,11.5,0,0,0
11,194.10000000149012,2.0,0.2,7.9,0,0,0
12,201.19999999925494,2.1,0.1,12.1,0,0,0
13,201.69999999925494,1.8,0.1,9.6,0,0,0
14,202.10000000149012,1.9,0.1,11.5,0,0,0
15,242.80000000074506,1.8,0.1,9.6,0,0,0
16,247.69999999925494,1.8,0.0,10.7,0,0,0
17,263.5,1.7,0.1,8.3,0,0,0
18,245.39999999850988,1.7,0.1,10.1,0,0,0
19,253.29999999701977,1.9,0.2,15.7,0,0,0
20,247.69999999925494,1.9,0.1,15.5,0,0,0
21,306.3999999985099,1.7,0.1,10.5,0,0,0
22,296.9000000022352,1.4,0.0,11.6,0,0,0
23,233.10000000149012,1.7,0.2,14.4,0,0,0
24,301.8999999985099,1.8,0.1,9.5,0,0,0
25,361.80000000074506,1.5,0.0,6.0,0,0,0
26,324.69999999925494,1.3,0.1,4.5,0,0,0
27,353.30000000074506,1.5,0.1,7.7,0,0,0
28,517.6000000014901,1.8,0.1,10.3,0,0,0
29,550.5999999977648,1.4,0.1,6.3,0,0,0
30,1002.6000000014901,1.4,0.2,4.6,0,0,0
31,1269.3999999985099,1.3,0.0,5.7,0,0,0
32,1309.4000000022352,0.9,0.0,4.3,0,0,0
33,1433.5,1.4,0.0,10.1,0,0,0
34,1514.5999999977648,1.2,0.0,6.6,0,0,0
35,1581.5,1.5,0.0,12.3,0,0,0
36,1623.300000000745,1.3,0.0,9.2,0,0,0
37,1759.699999999255,1.6,0.0,10.9,0,0,0
38,1737.5999999977648,1.2,0.0,8.0,0,0,0
39,1832.3999999985099,1.6,0.0,8.2,0,0,0
40,1865.8999999985099,2.0,0.0,20.2,0,0,0
41,1989.8999999985099,1.4,0.0,9.4,0,0,0
42,2016.699999999255,3.2,0.0,19.3,0,0,0
43,2040.4000000022352,5.8,0.0,27.3,0,0,0
